source_id,ra,dec,ra_error,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmdec,pmra_error,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_g_n_obs,phot_g_mean_flux_over_error,phot_rp_n_obs,phot_rp_mean_flux_over_error,phot_bp_n_obs,phot_bp_mean_flux_over_error,phot_rp_mean_mag,ph_qual,tmass_oid,j_m,h_m,ks_m,j_ks_0,J-H,astrometric_sigma5d_max,astrometric_excess_noise,visibility_periods_used,ruwe,astrometric_gof_al,ipd_gof_harmonic_amplitude,ipd_frac_odd_win,ipd_frac_multi_peak,matched_transits_removed,astrometric_params_solved,astrometric_excess_noise_sig,phot_variable_flag,skiff_type,ra_skiff,dec_skiff,GroupSize_skiff,Sep_skiff,numeric_sp,std_sp,skiff_type_list,j_m-h_m,j_m-ks_m,j_m-phot_g_mean_mag,j_m-phot_bp_mean_mag,j_m-phot_rp_mean_mag,h_m-ks_m,h_m-phot_g_mean_mag,h_m-phot_bp_mean_mag,h_m-phot_rp_mean_mag,ks_m-phot_g_mean_mag,ks_m-phot_bp_mean_mag,ks_m-phot_rp_mean_mag,phot_g_mean_mag-phot_bp_mean_mag,phot_g_mean_mag-phot_rp_mean_mag,phot_bp_mean_mag-phot_rp_mean_mag,bp_rp,B2,B2_cut_split,B2_cut_probability,visibility
523939869289755648,11.321780507953257,63.710222297184686,0.009697957,0.012073246,0.2685826838609354,0.0143173904999999,18.759192,-2.2825519353100576,-0.3592381159606006,0.012653061,0.016677275,10.822248,11.218425,472,4280.219,55,1669.2648,56,1568.1584,10.237239,AAA,458067080,9.57,9.437,9.371,-0.163812,0.1330000000000009,0.02415988,0.118489474,28,1.1433743,4.2729373,0.017221212,0,0,1,31,24.237638000000004,NOT_AVAILABLE,OB,00 45 17.23,+63 42 36.8,3.0,0.0177943969939377,1.1,,['B1III'],0.1330000000000009,0.1989999999999998,-1.2522479999999998,-1.6484249999999996,-0.6672390000000004,0.0659999999999989,-1.3852480000000007,-1.7814250000000005,-0.8002390000000013,-1.4512479999999996,-1.8474249999999997,-0.8662390000000002,-0.3961769999999998,0.5850089999999994,0.9811859999999992,0.9811859999999992,1.0,train,0.974,1.0
3103779664311460608,100.00659225007573,-4.698710518458081,0.020201301,0.021103831,0.4650253168661727,0.025118137,18.513527,0.6791658546866004,-0.2850837893604021,0.023801235,0.021902569,8.608337,8.68233,221,200.5139,25,51.162323,25,72.26056,8.40857,AAA,278150927,8.322,8.255,8.233,-0.0048342500000013,0.0669999999999984,0.034381095,0.15586844,17,1.1033266,2.168238000000001,0.0459506,0,0,1,31,28.756995999999987,NOT_AVAILABLE,B2,06 40 01.58,-04 41 55.3,6.0,0.0661213962192445,1.1,0.1154700538379251,['B2' 'B2V:ep' 'B0ek He-n' 'B0ek'],0.0669999999999984,0.0889999999999986,-0.2863370000000014,-0.3603300000000011,-0.08657,0.0220000000000002,-0.3533369999999998,-0.4273299999999995,-0.1535699999999984,-0.375337,-0.4493299999999998,-0.1755699999999986,-0.0739929999999997,0.1997670000000013,0.2737600000000011,0.2737600000000011,1.0,train,0.956,1.0
458406433653361152,35.651231043494086,57.08177087068528,0.009250973,0.011513607,0.4219696499491577,0.015180945,27.796005,-0.6241890194777981,-1.1775257749859511,0.0127443899999999,0.014658183,9.90935,10.026736,506,3013.4912,57,1501.4961,58,1360.845,9.663249,AAA,445135380,9.455,9.456,9.443,-0.1045874999999996,-0.0009999999999994,0.021101432,0.11064269,21,0.9819114,-0.5400325699999993,0.029333765,0,0,1,31,21.741096,VARIABLE,OB,02 22 36.31,+57 04 54.3,3.0,0.1403985738016369,1.1,,['B1V'],-0.0009999999999994,0.0120000000000004,-0.4543499999999998,-0.5717359999999996,-0.2082490000000003,0.0129999999999999,-0.4533500000000003,-0.5707360000000001,-0.2072490000000009,-0.4663500000000002,-0.583736,-0.2202490000000008,-0.1173859999999997,0.2461009999999994,0.3634869999999992,0.3634869999999992,1.0,train,0.982,1.0
2013266955099705344,346.1381677719706,58.67716041612002,0.009811011,0.0103508085,0.3067541261019911,0.012779702,24.00323,-3.725904993783048,-2.746004946618214,0.012863448,0.0129809509999999,10.540454,10.909622,428,3844.0515,45,2493.4546,47,1738.4375,9.980809,AAA,448542018,9.289,9.142,9.032,-0.1201135000000004,0.1470000000000002,0.019038517,0.082273126,27,0.9249525,-2.0826423,0.007945403,0,0,0,95,8.860219999999998,NOT_AVAILABLE,B2,23 04 33.16,+58 40 37.8,4.0,0.0225968481283792,1.1,0.1414213562373094,['B0' 'B2'],0.1470000000000002,0.2569999999999997,-1.2514540000000007,-1.620622000000001,-0.691809000000001,0.1099999999999994,-1.398454000000001,-1.7676220000000011,-0.8388090000000012,-1.5084540000000004,-1.8776220000000008,-0.9488090000000008,-0.3691680000000001,0.5596449999999997,0.928813,0.928813,1.0,train,0.984,1.0
2163083420212165888,313.74463245140686,44.9153564982536,0.01080236,0.01205548,0.2482171733729984,0.0129594999999999,19.1533,-2.68639896434904,-4.755062645282325,0.0140203815,0.0147238219999999,11.25308,11.697783,474,843.5631,55,259.64862,55,370.47522,10.614549,AAA,417128233,9.981,9.798,9.652,-0.0712699999999997,0.1829999999999998,0.021188064,0.1270137,29,0.9985926,-0.0206484010000007,0.0117720789999999,0,0,2,31,29.029314,VARIABLE,em,20 54 58.72,+44 54 55.4,5.0,0.1456209737320354,1.1,,['B1V'],0.1829999999999998,0.3290000000000006,-1.2720800000000008,-1.7167829999999995,-0.6335490000000004,0.1460000000000008,-1.4550800000000006,-1.8997829999999996,-0.8165490000000002,-1.6010800000000014,-2.045783,-0.962549000000001,-0.4447029999999987,0.6385310000000004,1.0832339999999991,1.0832339999999991,1.0,train,0.96,1.0
464131487618669824,41.84304347274004,59.28637926544935,0.012211176,0.012708814,0.4024795656907718,0.017979462,22.385518999999995,0.0817344620230811,-0.9239217615726336,0.01619302,0.017033158,9.088393,9.3666115,455,346.7565,52,116.732506,53,121.08114,8.626706,AAA,449794569,8.059,7.948,7.896,-0.1350982500000006,0.1109999999999988,0.024042577,0.1341317099999999,21,1.0244917,0.73887444,0.043083385,0,0,0,95,26.84213299999999,VARIABLE,OB,02 47 22.33,+59 17 11.0,7.0,0.034803175166481,1.1,0.1,['B2II' 'B0' 'B1V'],0.1109999999999988,0.1629999999999993,-1.029393000000001,-1.3076115,-0.5677060000000012,0.0520000000000004,-1.1403929999999995,-1.418611499999999,-0.678706,-1.192393,-1.4706114999999995,-0.7307060000000005,-0.2782184999999995,0.4616869999999995,0.739905499999999,0.739905499999999,1.0,train,0.966,1.0
510819500114715904,22.368987135767824,61.98091440195133,0.010377147,0.0125497915,0.350678476616344,0.016749576,20.93656,-1.8452409206401,-0.5796138024326515,0.0131037289999999,0.016138462,11.227334,11.508029,573,2911.3496,62,2778.6392,64,2024.733,10.77355,AAA,455053490,10.262,10.182,10.145,-0.1535834999999994,0.08,0.024325754,0.13500689,27,0.9761557,-0.7452491499999994,0.013190763,0,0,2,31,32.797443000000015,NOT_AVAILABLE,B1,01 29 28.56,+61 58 51.3,,0.0232329423955702,1.1,,,0.08,0.1170000000000008,-0.9653340000000004,-1.246029,-0.5115499999999997,0.0370000000000008,-1.0453340000000004,-1.326029,-0.5915499999999998,-1.0823340000000012,-1.363029000000001,-0.6285500000000006,-0.2806949999999997,0.4537840000000006,0.7344790000000003,0.7344790000000003,1.0,train,0.952,1.0
408610823335998592,28.29677834274649,55.1235272461925,0.014233188,0.016567213,0.4068849918895473,0.022374973,18.184826,-0.8564019067331925,-1.2578504900355367,0.01877347,0.01881342,9.716341,9.806561,428,2654.5742,48,1723.6471,49,1408.92,9.508686,AAA,440785687,9.411,9.373,9.383,-0.0553352499999997,0.0380000000000002,0.028419068,0.15009007,19,1.1751986,4.8504663,0.021730375,0,1,2,31,36.040760000000006,NOT_AVAILABLE,OB,01 53 11.23,+55 07 24.7,5.0,0.0274941388893301,1.1,,['B1III'],0.0380000000000002,0.0280000000000004,-0.3053410000000003,-0.3955610000000007,-0.0976860000000012,-0.0099999999999997,-0.3433410000000005,-0.433561000000001,-0.1356860000000015,-0.3333410000000008,-0.4235610000000012,-0.1256860000000016,-0.0902200000000004,0.207654999999999,0.2978749999999994,0.2978749999999994,1.0,train,0.954,1.0
2007818153436444160,336.9206136303875,57.48602799993623,0.010559873,0.010121485,0.2353956182560079,0.012223703,19.257309,-3.878788591197241,-2.507048722647904,0.013586924,0.0119075,10.568068,10.87149,405,3382.6907,45,1693.5414,45,1443.212,10.081344,AAA,446023626,9.5,9.339,9.327,-0.137267,0.1609999999999996,0.020461665,0.079830654,26,0.79016536,-5.944601500000001,0.029136647,0,0,0,95,7.853822000000008,NOT_AVAILABLE,OB,22 27 40.97,+57 29 09.7,3.0,0.1832537391714998,1.1,,['B1III'],0.1609999999999996,0.173,-1.0680680000000002,-1.3714899999999997,-0.5813439999999996,0.0120000000000004,-1.2290679999999998,-1.5324899999999992,-0.7423439999999992,-1.2410680000000005,-1.5444899999999997,-0.7543439999999997,-0.3034219999999994,0.4867240000000006,0.790146,0.790146,1.0,train,0.964,1.0
4322551538790979328,291.64547586685563,16.922031910886165,0.01299867,0.01270088,0.5589617153041184,0.015783325,35.4147,-1.1935171513306335,-5.037443189119904,0.016048532,0.014665455,11.319591,11.845493,352,684.2601,39,198.76045,40,305.7689,10.621389,AAA,343742640,9.583,9.325,9.069,-0.0486477500000006,0.2580000000000009,0.023964293,0.12513621,22,0.9010406,-2.626673199999999,0.01880658,0,0,1,31,20.371407000000005,VARIABLE,OB+,19 26 34.92,+16 55 19.4,3.0,0.118970946333686,1.1,,['B1III'],0.2580000000000009,0.5139999999999993,-1.7365910000000009,-2.262492999999999,-1.0383890000000005,0.2559999999999984,-1.9945910000000016,-2.520493,-1.2963890000000011,-2.250591,-2.7764929999999985,-1.5523889999999998,-0.5259019999999985,0.6982020000000002,1.2241039999999987,1.2241039999999987,1.0,train,0.954,1.0
461431705533750912,43.01282143633708,58.97289909193454,0.011392652,0.013365357,0.400685848426562,0.0166532579999999,24.060507,-0.0065051091074144,-0.8030353956847881,0.014332011,0.016641753,9.956201,10.217108,307,2912.3367,32,3968.3022,35,1452.0573,9.514725,AAA,449149937,9.066,8.93,8.861,-0.0688002499999997,0.136000000000001,0.023378085,0.0931736159999999,18,0.9564948,-0.9819692999999994,0.012237535,0,0,1,31,9.711143499999991,NOT_AVAILABLE,B0II,02 52 03.08,+58 58 22.4,4.0,0.0428545764047864,1.1,0.1414213562373094,['B0II' 'B2III:'],0.136000000000001,0.205,-0.8902009999999994,-1.151107999999999,-0.4487249999999996,0.068999999999999,-1.0262010000000004,-1.287108,-0.5847250000000006,-1.0952009999999994,-1.356107999999999,-0.6537249999999997,-0.2609069999999995,0.4414759999999997,0.7023829999999993,0.7023829999999993,1.0,train,0.976,1.0
2010065383399085056,345.5197126455065,57.54611133691908,0.010158688,0.010292922,0.3063980937107694,0.0128224779999999,23.895388,-1.9798027085181784,-2.3346537715446685,0.012615335,0.012245636,9.578834,9.781915,445,1123.0149,49,376.8613,50,354.0843,9.209647,AAA,446153548,8.92,8.843,8.803,-0.0769585000000008,0.0769999999999999,0.01911955,0.08907378,27,0.9104587,-2.5419266,0.016868249,0,0,2,31,10.83708200000001,VARIABLE,B1IV,23 02 04.74,+57 32 46.0,4.0,0.0721672757556631,1.1,,['B1IV'],0.0769999999999999,0.1169999999999991,-0.6588340000000006,-0.8619149999999998,-0.2896470000000004,0.0399999999999991,-0.7358340000000005,-0.9389149999999996,-0.3666470000000004,-0.7758339999999997,-0.9789149999999988,-0.4066469999999995,-0.2030809999999991,0.3691870000000001,0.5722679999999993,0.5722679999999993,1.0,train,0.988,1.0
4313340105290886912,285.6484147080453,11.249057515430756,0.015150021,0.015603186,0.1252066690035691,0.016563488,7.559197000000001,-3.79589696101904,-5.553423812104354,0.016877877,0.016520174,10.15189,10.782444,212,658.3002,21,255.83087,22,244.96262,9.378408,AAA,327031416,8.452,8.243,8.033,-0.1107224999999996,0.2089999999999996,0.026973601,0.0880436799999999,17,1.009975,0.2341556699999998,0.021555752,0,0,4,31,7.336655000000007,VARIABLE,OB+,19 02 35.63,+11 14 56.7,4.0,0.1799030160692598,1.1,,['B1Ia:'],0.2089999999999996,0.4190000000000005,-1.69989,-2.330444,-0.9264080000000005,0.2100000000000008,-1.9088899999999995,-2.539444,-1.135408,-2.11889,-2.7494440000000004,-1.3454080000000008,-0.6305540000000001,0.7734819999999996,1.4040359999999996,1.4040359999999996,1.0,train,0.96,1.0
3376597670578452992,93.97065535570664,21.10208717439984,0.021801298,0.019013522,0.5667877479167365,0.025700709,22.053389,0.2078542877593023,-2.034045099790925,0.027593803,0.018944344,8.975085,9.059386,218,2447.4668,24,2434.5356,23,1842.2842,8.775271,AAA,355777978,8.638,8.622,8.605,-0.0595212500000004,0.016,0.03867143,0.14935157,17,0.9990193,0.0124288549999995,0.07032916,0,0,1,31,20.32791900000001,NOT_AVAILABLE,B,06 15 52.96,+21 06 07.5,,0.0404272200493407,1.1,,,0.016,0.0329999999999994,-0.3370850000000001,-0.421386,-0.1372710000000001,0.0169999999999994,-0.3530850000000001,-0.437386,-0.1532710000000001,-0.3700849999999995,-0.4543859999999995,-0.1702709999999996,-0.0843009999999999,0.1998139999999999,0.2841149999999999,0.2841149999999999,1.0,train,0.958,1.0
458024765670988416,38.382920649580406,57.56918379797736,0.00949467,0.010017581,0.4052739864945719,0.015918855,25.45874,-0.3504922506101822,-1.1722856586168708,0.012469206,0.012830569,10.538606,10.797429,553,4436.406,61,4454.4062,63,2199.3318,10.107277,AAA,446203964,9.688,9.62,9.568,-0.122651499999999,0.0680000000000013,0.019956399,0.083390564,18,1.0125554,0.4169157000000005,0.036545914,0,0,2,31,13.826818000000005,NOT_AVAILABLE,OB,02 33 31.91,+57 34 09.1,2.0,0.0822309532219226,1.1,,['B1:V'],0.0680000000000013,0.120000000000001,-0.8506059999999991,-1.1094289999999989,-0.4192769999999992,0.0519999999999996,-0.9186060000000004,-1.177429,-0.4872770000000006,-0.970606,-1.2294289999999997,-0.5392770000000002,-0.2588229999999996,0.4313289999999998,0.6901519999999994,0.6901519999999994,1.0,train,0.968,1.0
