SNRG,RA_OBS,DEC_OBS,DESIG,HELIO,HELIO_RV,fits_name
704.05,95.269242,22.169481,LAMOST J062104.61+221010.1,True,23.02116,spec-57789-HIP29425K201_sp06-106.fits
54.92,90.69602,-1.097213,LAMOST J060247.04-010549.9,True,23.17713,spec-58168-HD055849N003310V01_sp07-001.fits
217.49,43.777878,57.316713,LAMOST J025506.69+571900.1,True,18.63776,spec-56670-HD030004N551117V01_sp11-156.fits
178.42,93.437382,22.611849,LAMOST J061344.97+223642.6,True,25.38954,spec-57439-KP062257N223048V01_sp14-036.fits
130.55,94.222298,22.740911,LAMOST J061653.35+224427.2,True,15.75543,spec-58875-HD062534N222728V01_sp14-185.fits
446.92,95.269242,22.169481,LAMOST J062104.61+221010.1,True,28.74844,spec-57822-HIP29425K201_sp06-106.fits
193.54,94.809341,12.854037,LAMOST J061914.24+125114.5,True,4.28532,spec-56661-GAC092N13V2_sp06-194.fits
118.15,91.802202,23.015968,LAMOST J060712.52+230057.4,True,-10.39986,spec-58456-KII061029N225952V01_sp03-172.fits
1.01,281.80247,48.970955,LAMOST J184712.59+485815.4,True,-6.94733,spec-56807-KP185111N464417V02_sp11-168.fits
122.58,42.966811,56.914991,LAMOST J025152.03+565453.9,True,-14.63936,spec-59135-HD030004N551117V02_sp16-199.fits
5.76,95.525817,24.974818,LAMOST J062206.19+245829.3,True,-11.47543,spec-58457-KII062257N223048V01_sp11-143.fits
332.67,96.883393,16.391155,LAMOST J062732.01+162328.1,True,-25.20507,spec-58423-TD062610N184524B01_sp01-004.fits
9.74,93.376058,7.980994,LAMOST J061330.25+075851.5,True,23.92614,spec-58168-HD061556N101654V01_sp01-248.fits
312.58,96.276345,16.606359,LAMOST J062506.32+163622.8,True,-25.04449,spec-58423-TD062610N184524B01_sp01-039.fits
204.77,44.854409,55.745926,LAMOST J025925.05+554445.3,True,-15.1631,spec-59135-HD030004N551117V02_sp04-044.fits
174.62,96.883393,16.391155,LAMOST J062732.01+162328.1,True,27.98966,spec-59281-TD062610N184524H01_sp01-023.fits
39.24,94.546205,25.634735,LAMOST J061811.08+253805.0,True,18.50527,spec-55959-GAC_094N27_V3_sp01-172.fits
367.99,17.530991,50.265,LAMOST J011007.43+501553.9,True,-15.72497,spec-56918-HD011253N513608V_sp05-093.fits
305.14,100.743574,33.720359,LAMOST J064258.45+334313.2,True,24.00783,spec-58903-HD064137N355554V02_sp01-006.fits
138.75,83.64483,28.894691,LAMOST J053434.75+285340.8,True,16.49911,spec-57406-HD054322N291200V01_sp10-011.fits
94.25,59.801106,53.983525,LAMOST J035912.26+535900.6,True,-24.32341,spec-57280-HD040922N544943V01_sp10-159.fits
205.59,83.825245,35.087067,LAMOST J053518.05+350513.4,True,13.48129,spec-57035-HD054156N353752V01_sp03-235.fits
200.24,95.525817,24.974818,LAMOST J062206.19+245829.3,True,7.07199,spec-58493-KII062035N253629V01_sp08-164.fits
102.11,36.516998,55.770352,LAMOST J022604.07+554613.2,True,-19.52578,spec-59111-HD023050N553254V01_sp03-150.fits
180.41,97.788868,25.817709,LAMOST J063109.32+254903.7,True,10.67026,spec-57406-KP063626N271642V01_sp02-246.fits
4.34,93.631254,17.023418,LAMOST J061431.50+170124.3,True,27.32796,spec-58544-KII061450N190923V01_sp01-210.fits
213.42,69.765839,56.075073,LAMOST J043903.80+560430.2,True,-16.06883,spec-57325-HD044807N553609V01_sp03-121.fits
209.27,71.859509,41.409333,LAMOST J044726.28+412433.5,True,-8.70984,spec-58077-HD043641N411553V01_sp13-212.fits
86.98,102.98645,13.859894,LAMOST J065156.74+135135.6,True,17.89755,spec-55967-GAC_100N13_V4_sp13-135.fits
193.48,351.09752,24.422402,LAMOST J232423.40+242520.6,True,-1.59601,spec-57287-EG232158N263632V01_sp01-182.fits
177.72,95.69574,21.095549,LAMOST J062246.97+210543.9,True,15.08986,spec-58875-HD062534N222728V01_sp05-207.fits
10.64,112.417551,54.807004,LAMOST J072940.21+544825.2,True,20.66259,spec-57083-HD072253N552027V01_sp08-072.fits
59.49,79.501419,22.073412,LAMOST J051800.34+220424.2,True,-3.85731,spec-56996-HD052510N203501V01_sp16-220.fits
320.39,114.397639,1.029135,LAMOST J073735.43+010144.8,True,-26.04224,spec-58068-HD073149N010954V01_sp08-078.fits
153.2,313.777588,35.377151,LAMOST J205506.62+352237.7,True,15.71863,spec-57314-HD205341N360748V01_sp05-125.fits
33.18,74.954276,49.475668,LAMOST J045949.02+492832.4,True,5.66615,spec-57380-HD044940N493517V01_sp06-038.fits
335.35,65.385767,53.659479,LAMOST J042132.58+533934.1,True,2.33632,spec-59193-HD040922N544943V02_sp06-223.fits
84.03,99.474855,2.653613,LAMOST J063753.96+023913.0,True,21.19383,spec-55976-GAC_099N04_V5_sp01-045.fits
2.92,103.267433,0.953891,LAMOST J065304.18+005714.0,True,-26.9095,spec-56952-HD070013N000500V_sp14-133.fits
55.02,42.58023,57.077576,LAMOST J025019.25+570439.2,True,-14.53692,spec-59135-HD030004N551117V02_sp16-032.fits
117.91,264.686614,24.64895,LAMOST J173844.78+243856.2,True,-3.37036,spec-56447-HD174640N254456B01_sp10-028.fits
5.96,58.338417,49.599408,LAMOST J035321.22+493557.8,True,20.65619,spec-57407-HD034854N505024V02_sp08-111.fits
559.0,126.632036,51.909153,LAMOST J082631.68+515432.9,True,14.68587,spec-57439-HD081044N520834V02_sp13-054.fits
173.24,95.301278,4.592878,LAMOST J062112.30+043534.3,True,3.66528,spec-56296-GAC096N02V1_sp16-218.fits
121.07,64.321147,47.945583,LAMOST J041717.07+475644.0,True,-8.40721,spec-56611-GAC061N46V2_sp13-116.fits
44.71,100.642216,-3.03624,LAMOST J064234.13-030210.4,True,-18.87111,spec-56981-HD063420S025420V01_sp06-053.fits
156.03,63.990686,56.135129,LAMOST J041557.76+560806.4,True,-24.18627,spec-57280-HD040922N544943V01_sp12-099.fits
158.78,349.881198,41.633873,LAMOST J231931.48+413801.9,True,0.78923,spec-56571-HD231426N434153V01_sp07-173.fits
243.7,93.062887,22.324429,LAMOST J061215.09+221927.9,True,-27.59837,spec-56583-GAC093N22V2_sp04-142.fits
104.88,281.80247,48.970955,LAMOST J184712.59+485815.4,True,9.4096,spec-57302-KP185111N464417V04_sp11-168.fits
50.96,75.033238,45.141102,LAMOST J050007.97+450827.9,True,24.44051,spec-55967-GAC_073N44_V4_sp09-056.fits
146.97,43.138263,57.032409,LAMOST J025233.18+570156.6,True,18.8142,spec-56670-HD030004N551117V01_sp16-136.fits
340.03,67.749977,55.061852,LAMOST J043059.99+550342.6,True,-23.75621,spec-57291-HD043958N532822V01_sp16-176.fits
41.01,88.42055,27.528797,LAMOST J055340.93+273143.6,True,28.68746,spec-58546-HD055905N273342V01_sp03-087.fits
212.86,47.83949,54.279008,LAMOST J031121.47+541644.4,True,-9.47511,spec-58423-TD030224N542147B01_sp08-097.fits
285.29,93.009069,21.288215,LAMOST J061202.17+211717.5,True,-24.42162,spec-58788-HIP29425K201_sp01-087.fits
240.94,82.092247,39.135895,LAMOST J052822.13+390809.2,True,20.61098,spec-56687-GAC080N37V1_sp12-011.fits
116.22,36.055197,57.089669,LAMOST J022413.24+570522.8,True,-19.24849,spec-59111-HD023050N553254V01_sp16-154.fits
75.54,73.095326,38.019684,LAMOST J045222.87+380110.8,True,27.96635,spec-56343-GAC075N39V2_sp02-050.fits
114.99,100.903382,3.585111,LAMOST J064336.81+033506.4,True,-14.99104,spec-57358-HD063739N014841V01_sp12-186.fits
219.43,29.787485,56.302871,LAMOST J015908.99+561810.3,True,-4.2426,spec-57328-HD020325N544136V01_sp16-108.fits
32.31,81.238043,40.778385,LAMOST J052457.13+404642.1,True,26.87666,spec-56345-GAC079N41V2_sp08-060.fits
164.32,102.13431,7.807453,LAMOST J064832.23+074826.8,True,5.23729,spec-55940-GAC_103N06_V2_sp14-135.fits
136.43,81.810394,39.852325,LAMOST J052714.49+395108.3,True,26.86729,spec-56345-GAC079N41V1_sp07-193.fits
68.19,91.390829,23.482611,LAMOST J060533.79+232857.3,True,28.27844,spec-58135-HIP29425K201_sp03-105.fits
180.81,60.227895,55.227797,LAMOST J040054.69+551340.0,True,-24.06678,spec-57280-HD040922N544943V01_sp03-108.fits
27.23,72.884356,47.986502,LAMOST J045132.24+475911.4,True,6.53172,spec-57380-HD044940N493517V01_sp01-129.fits
195.9,292.836181,27.941061,LAMOST J193120.68+275627.8,True,14.06637,spec-57641-HD193711N282959V01_sp03-237.fits
107.81,86.004861,32.632735,LAMOST J054401.16+323757.8,True,-8.24303,spec-56994-HD053243N321131V01_sp13-031.fits
170.64,92.074704,17.863685,LAMOST J060817.92+175149.2,True,27.68838,spec-58544-KII061450N190923V01_sp02-180.fits
103.07,86.438565,42.374742,LAMOST J054545.25+422229.0,True,25.67567,spec-56344-GAC088N41V4_sp14-002.fits
405.96,38.60174,57.47395,LAMOST J023424.41+572826.2,True,-19.69601,spec-59111-HD023050N553254V01_sp11-062.fits
155.22,77.615478,36.947375,LAMOST J051027.71+365650.5,True,27.49842,spec-55977-GAC_080N37_V2_sp10-116.fits
23.53,142.863861,16.564217,LAMOST J093127.32+163351.1,True,-9.03523,spec-55950-F5595003_sp08-086.fits
206.28,95.269242,22.169481,LAMOST J062104.61+221010.1,True,28.83926,spec-57823-HIP29425K201_sp06-106.fits
78.16,311.341358,44.536138,LAMOST J204521.92+443210.0,True,14.39202,spec-56967-HD203416N432139V01_sp12-214.fits
437.19,146.160888,31.444875,LAMOST J094438.61+312641.5,True,21.03465,spec-57474-HD095000N333605V01_sp02-114.fits
46.92,103.81943,15.097649,LAMOST J065516.66+150551.5,True,-18.43965,spec-56258-GAC105N15V2_sp03-250.fits
287.22,296.528131,28.287562,LAMOST J194606.75+281715.2,True,12.97395,spec-57641-HD193711N282959V01_sp06-040.fits
176.72,91.140099,30.505037,LAMOST J060433.62+303018.1,True,17.24854,spec-56684-GAC089N28V2_sp12-110.fits
391.27,94.986813,23.739268,LAMOST J061956.83+234421.3,True,-27.94662,spec-56583-GAC093N22V2_sp13-104.fits
174.43,96.883393,16.391155,LAMOST J062732.01+162328.1,True,-27.76707,spec-59232-TD062610N184524H01_sp01-023.fits
62.39,64.321147,47.945583,LAMOST J041717.07+475644.0,True,17.58759,spec-55939-GAC_061N46_V2_sp13-116.fits
129.01,91.390829,23.482611,LAMOST J060533.79+232857.3,True,9.83516,spec-58077-HIP29425K2_sp03-105.fits
607.78,99.286107,23.042278,LAMOST J063708.66+230232.2,True,4.09339,spec-57395-KP063752N233616V01_sp04-129.fits
98.74,101.78171,4.233277,LAMOST J064707.61+041359.7,True,25.73398,spec-59282-HD065450N031414V02_sp14-006.fits
3.78,64.506497,49.977695,LAMOST J041801.55+495839.7,True,24.50439,spec-55966-GAC_061N50_V3_sp06-088.fits
53.2,105.118048,1.272652,LAMOST J070028.33+011621.5,True,24.42843,spec-59282-HD065450N031414V02_sp07-223.fits
178.53,26.605885,54.843342,LAMOST J014625.41+545036.0,True,-3.08327,spec-57328-HD020325N544136V01_sp14-050.fits
162.93,106.841845,0.402677,LAMOST J070722.04+002409.6,True,-27.32116,spec-56952-HD070013N000500V_sp13-210.fits
191.78,122.0948,1.715097,LAMOST J080822.75+014254.3,True,-28.49426,spec-56597-GAC121N02V1_sp08-242.fits
169.03,96.74355,17.81167,LAMOST J062658.45+174842.0,True,27.66072,spec-57453-KP063110N165618V01_sp15-072.fits
-9999.0,103.892519,3.636994,LAMOST J065534.20+033813.1,True,25.15619,spec-59282-HD065450N031414V02_sp04-222.fits
221.52,88.676911,29.498032,LAMOST J055442.45+292952.9,True,18.20827,spec-56684-GAC089N28V2_sp03-138.fits
289.31,27.729801,54.495299,LAMOST J015055.15+542943.0,True,-3.33101,spec-57328-HD020325N544136V01_sp10-237.fits
40.83,73.520601,47.488154,LAMOST J045404.94+472917.3,True,6.37236,spec-57380-HD044940N493517V01_sp07-151.fits
61.71,82.426028,38.323141,LAMOST J052942.24+381923.3,True,26.32138,spec-55976-GAC_084N40_V4_sp02-208.fits
52.39,146.161949,31.444862,LAMOST J094438.86+312641.5,True,-21.86278,spec-55916-B5591606_sp10-240.fits
4.66,43.260589,53.624247,LAMOST J025302.54+533727.2,True,13.56767,spec-55919-B5591903_sp08-237.fits
345.22,283.48411,42.582246,LAMOST J185356.18+423456.0,True,-7.63208,spec-57912-KP185031N425443V03_sp08-241.fits
33.4,69.398605,54.551102,LAMOST J043735.66+543303.9,True,17.24772,spec-57407-HD044807N553609V02_sp02-183.fits
120.48,93.86962,21.247045,LAMOST J061528.70+211449.3,True,-11.3657,spec-58456-KII061029N225952V01_sp07-010.fits
466.89,295.912882,27.559126,LAMOST J194339.09+273332.8,True,13.3957,spec-57641-HD193711N282959V01_sp06-015.fits
424.17,93.009069,21.288215,LAMOST J061202.17+211717.5,True,28.57805,spec-57759-HIP29425K201_sp01-087.fits
88.83,92.235032,26.264503,LAMOST J060856.40+261552.2,True,19.32096,spec-55959-GAC_094N27_V2_sp10-196.fits
179.02,46.115094,56.227153,LAMOST J030427.62+561337.7,True,-15.4571,spec-59135-HD030004N551117V02_sp09-121.fits
247.91,93.889735,22.040896,LAMOST J061533.53+220227.2,True,25.25896,spec-57439-KP062257N223048V01_sp10-070.fits
5.6,95.078946,21.885314,LAMOST J062018.94+215307.1,True,15.3752,spec-58875-HD062534N222728V01_sp03-244.fits
29.5,97.035546,-3.753733,LAMOST J062808.53-034513.4,True,-17.31422,spec-56981-HD063420S025420V01_sp10-169.fits
99.11,93.287039,26.509031,LAMOST J061308.88+263032.5,True,18.92682,spec-55959-GAC_094N27_V2_sp05-176.fits
497.35,93.009069,21.288215,LAMOST J061202.17+211717.5,True,15.41125,spec-57811-HIP29425K201_sp01-087.fits
18.43,91.141043,30.50743,LAMOST J060433.85+303026.7,True,-9.95411,spec-55899-GAC_083N28_M1_sp12-110.fits
160.3,93.06289,22.32443,LAMOST J061215.09+221927.9,True,-10.98606,spec-58456-KII061029N225952V01_sp08-155.fits
199.02,60.46684,56.457807,LAMOST J040152.04+562728.1,True,-22.68177,spec-56559-HD035343N575830V01_sp07-115.fits
342.31,94.221078,18.549898,LAMOST J061653.05+183259.6,True,-24.52128,spec-58423-TD062610N184524B01_sp10-131.fits
66.73,95.806845,20.191906,LAMOST J062313.64+201130.8,True,23.84881,spec-56706-GAC097N20V2_sp03-100.fits
396.93,317.919994,13.985096,LAMOST J211140.79+135906.3,True,9.95054,spec-57641-HD210548N151937V01_sp07-184.fits
113.8,98.561087,19.4862,LAMOST J063414.66+192910.3,True,22.9536,spec-56706-GAC097N20V2_sp06-248.fits
35.31,94.73803,23.107716,LAMOST J061857.12+230627.7,True,-11.74258,spec-58456-KII061029N225952V01_sp06-043.fits
217.19,97.281931,16.956588,LAMOST J062907.66+165723.7,True,27.50514,spec-57453-KP063110N165618V01_sp04-161.fits
284.96,283.48411,42.582246,LAMOST J185356.18+423456.0,True,12.42136,spec-57300-KP185031N425443V02_sp08-241.fits
104.64,93.86962,21.247045,LAMOST J061528.70+211449.3,True,27.45162,spec-58544-KII061450N190923V01_sp11-193.fits
262.28,320.004657,21.401556,LAMOST J212001.11+212405.6,True,23.18119,spec-56964-HD212104N235121V01_sp01-225.fits
18.64,93.266652,11.491329,LAMOST J061303.99+112928.7,True,24.34253,spec-58168-HD061556N101654V01_sp15-174.fits
1.81,97.707991,0.96613,LAMOST J063049.91+005758.0,True,2.40631,spec-56296-GAC096N02V3_sp07-163.fits
71.12,72.698504,45.265177,LAMOST J045047.64+451554.6,True,25.46386,spec-56701-GAC071N47V2_sp07-157.fits
122.52,68.657108,51.579912,LAMOST J043437.70+513447.6,True,-15.89329,spec-57326-HD042432N505042V01_sp13-157.fits
76.22,64.506506,49.977683,LAMOST J041801.56+495839.6,True,25.35175,spec-57798-HD042432N505042V02_sp05-195.fits
396.06,87.22555,42.916992,LAMOST J054854.13+425501.1,True,11.68995,spec-56670-GAC084N44V2_sp06-111.fits
83.5,62.571859,50.731454,LAMOST J041017.24+504353.2,True,24.52836,spec-55966-GAC_061N50_V4_sp09-209.fits
514.21,94.06699,23.60801,LAMOST J061616.07+233628.8,True,8.20438,spec-58076-HIP29425K2_sp09-148.fits
227.67,55.657454,51.886781,LAMOST J034237.78+515312.4,True,20.47064,spec-57407-HD034854N505024V02_sp15-089.fits
77.75,60.300945,49.553265,LAMOST J040112.22+493311.7,True,3.2611,spec-55903-B90304_sp06-166.fits
96.68,53.267714,51.539234,LAMOST J033304.25+513221.2,True,11.01456,spec-57378-HD032738N493559V01_sp12-054.fits
125.27,91.390829,23.482611,LAMOST J060533.79+232857.3,True,18.94727,spec-58099-HIP29425K201_sp03-105.fits
2.81,91.821257,25.091357,LAMOST J060717.10+250528.8,True,29.80358,spec-57740-HIP29425K201_sp16-066.fits
66.79,8.216747,49.327891,LAMOST J003252.01+491940.4,True,19.2464,spec-58108-HD003751N473020V01_sp16-133.fits
123.57,91.188738,23.402,LAMOST J060445.29+232407.2,True,-27.23173,spec-56583-GAC093N22V2_sp14-162.fits
562.16,95.269242,22.169481,LAMOST J062104.61+221010.1,True,27.59696,spec-58135-HIP29425K201_sp06-106.fits
151.99,17.673294,39.550522,LAMOST J011041.59+393301.8,True,13.00536,spec-56255-VB016N38V1_sp13-162.fits
89.33,91.269378,14.97099,LAMOST J060504.65+145815.5,True,6.22681,spec-56661-GAC092N13V3_sp16-089.fits
49.17,87.301724,26.428505,LAMOST J054912.41+262542.6,True,28.94575,spec-57451-HD054900N243403V01_sp11-229.fits
239.6,348.535619,41.456885,LAMOST J231408.54+412724.7,True,15.11907,spec-59167-HD231426N434153V02_sp01-201.fits
159.17,134.02709,37.473827,LAMOST J085606.50+372825.7,True,-26.31679,spec-56616-VB136N38V1_sp10-177.fits
99.35,84.764546,32.571948,LAMOST J053903.49+323419.0,True,-7.70575,spec-56994-HD053243N321131V01_sp09-127.fits
23.34,80.556153,43.396151,LAMOST J052213.47+432346.1,True,-22.62972,spec-56587-GAC079N41V1_sp11-049.fits
76.17,103.52104,-0.239342,LAMOST J065405.04-001421.6,True,-27.46354,spec-59134-HD064550S004259V01_sp13-147.fits
62.91,108.852247,0.789019,LAMOST J071524.53+004720.4,True,-22.255,spec-56981-HD071855N000445V01_sp15-070.fits
170.5,318.214955,29.348242,LAMOST J211251.58+292053.6,True,16.4788,spec-57310-HD212242N301835V01_sp10-186.fits
253.24,72.624274,55.420696,LAMOST J045029.82+552514.5,True,16.34965,spec-57407-HD044807N553609V02_sp04-101.fits
169.77,341.605021,57.110413,LAMOST J224625.20+570637.4,True,12.93801,spec-56994-HD230130N570619V01_sp14-180.fits
39.38,53.503511,54.082357,LAMOST J033400.84+540456.4,True,24.80327,spec-57800-HD032616N560830V02_sp07-249.fits
448.83,226.619981,28.983837,LAMOST J150628.79+285901.8,True,-20.69276,spec-56698-HD151053N291344V_sp03-200.fits
143.07,42.688676,47.878632,LAMOST J025045.28+475243.0,True,7.85632,spec-58457-HD024231N470147V02_sp13-155.fits
240.52,43.452186,54.02504,LAMOST J025348.52+540130.1,True,-8.16738,spec-58423-TD030224N542147B01_sp03-228.fits
243.9,51.71677,51.883407,LAMOST J032652.02+515300.2,True,11.33987,spec-57378-HD032738N493559V01_sp11-136.fits
261.52,91.269383,14.970994,LAMOST J060504.65+145815.5,True,-28.27742,spec-58402-HD060953N145109V01_sp03-087.fits
241.83,45.516107,56.550294,LAMOST J030203.86+563301.0,True,-8.93416,spec-58423-TD030224N542147B01_sp11-140.fits
73.69,330.62854,40.764259,LAMOST J220230.84+404551.3,True,6.70596,spec-57301-VB_330N39_V2_1_sp11-054.fits
231.69,72.367454,39.042624,LAMOST J044928.18+390233.4,True,-21.72366,spec-59141-HD044929N372005V01_sp11-088.fits
2.98,59.960131,55.435864,LAMOST J035950.43+552609.1,True,-23.98759,spec-57280-HD040922N544943V01_sp14-085.fits
259.24,42.10098,54.137045,LAMOST J024824.23+540813.3,True,-7.77734,spec-58423-TD030224N542147B01_sp10-004.fits
151.9,93.86962,21.247045,LAMOST J061528.70+211449.3,True,-10.77565,spec-58457-KII062257N223048V01_sp02-179.fits
154.06,270.595721,30.642289,LAMOST J180222.97+303832.2,True,-15.46132,spec-56767-HD175745N291452V01_sp12-097.fits
15.15,91.390829,23.482611,LAMOST J060533.79+232857.3,True,23.98062,spec-57798-HIP29425K201_sp03-105.fits
61.56,101.7817,4.233276,LAMOST J064707.60+041359.7,True,23.05822,spec-55984-GAC_099N04_V2_sp06-133.fits
395.18,97.261245,17.918364,LAMOST J062902.69+175506.1,True,-25.35963,spec-58423-TD062610N184524B01_sp08-013.fits
189.84,101.469774,28.580433,LAMOST J064552.74+283449.5,True,9.0739,spec-57406-KP063626N271642V01_sp12-221.fits
85.75,93.895003,11.432028,LAMOST J061534.80+112555.3,True,24.14987,spec-58168-HD061556N101654V01_sp15-019.fits
76.03,110.237399,-1.304809,LAMOST J072056.97-011817.3,True,-22.48884,spec-56981-HD071855N000445V01_sp08-212.fits
109.52,270.75071,15.23491,LAMOST J180300.17+151405.6,True,-12.32939,spec-57528-HD180335N140533V01_sp15-004.fits
94.1,93.442857,23.409594,LAMOST J061346.28+232434.5,True,-11.14953,spec-58456-KII061029N225952V01_sp09-221.fits
222.16,95.078474,21.884361,LAMOST J062018.83+215303.6,True,-27.96628,spec-56583-GAC093N22V2_sp06-201.fits
419.59,94.06699,23.60801,LAMOST J061616.07+233628.8,True,30.11757,spec-58162-HIP29425K201_sp09-148.fits
202.31,65.580145,55.230562,LAMOST J042219.23+551350.0,True,2.07703,spec-59193-HD040922N544943V02_sp13-217.fits
58.4,98.589391,16.904051,LAMOST J063421.45+165414.5,True,20.71205,spec-55969-GAC_100N17_V3_sp10-035.fits
226.68,69.765839,56.075073,LAMOST J043903.80+560430.2,True,16.78567,spec-57407-HD044807N553609V02_sp03-112.fits
399.29,37.750762,54.785551,LAMOST J023100.18+544707.9,True,-19.91792,spec-59111-HD023050N553254V01_sp05-173.fits
92.51,99.474855,2.653613,LAMOST J063753.96+023913.0,True,21.12363,spec-55976-GAC_099N04_V1_sp01-045.fits
67.28,78.7072,39.774895,LAMOST J051449.72+394629.6,True,-22.43509,spec-56587-GAC079N41V3_sp05-211.fits
4.11,90.69602,-1.097213,LAMOST J060247.04-010549.9,True,25.0769,spec-58176-HD060003S030427V02_sp12-054.fits
21.74,80.259821,39.826449,LAMOST J052102.35+394935.2,True,27.16072,spec-56345-GAC079N41V2_sp08-179.fits
544.93,292.77783,38.328288,LAMOST J193106.67+381941.8,True,14.85294,spec-57308-KP192409N391242V02_sp06-022.fits
645.49,95.269242,22.169481,LAMOST J062104.61+221010.1,True,16.30735,spec-57811-HIP29425K201_sp06-106.fits
172.87,97.788868,25.817709,LAMOST J063109.32+254903.7,True,11.05598,spec-57407-KP062035N253629V01_sp13-057.fits
5.41,113.434039,20.693148,LAMOST J073344.16+204135.3,True,27.24799,spec-57101-HD072740N220829V01_sp07-195.fits
240.07,104.575835,18.833458,LAMOST J065818.20+185000.4,True,29.58866,spec-57475-HD065831N191319V01_sp04-134.fits
30.2,73.352063,47.536378,LAMOST J045324.49+473210.9,True,6.42475,spec-57380-HD044940N493517V01_sp07-175.fits
660.85,95.269242,22.169481,LAMOST J062104.61+221010.1,True,19.92902,spec-58105-HIP29425K201_sp06-106.fits
238.93,304.916517,37.896863,LAMOST J201939.96+375348.7,True,8.71861,spec-56916-HD202734N382625V01_sp10-220.fits
571.29,96.381646,20.097346,LAMOST J062531.59+200550.4,True,-23.71254,spec-59253-TD062610N184524H01_sp15-208.fits
461.72,36.535236,57.312947,LAMOST J022608.45+571846.6,True,-19.31341,spec-59111-HD023050N553254V01_sp16-117.fits
148.13,77.825478,39.661605,LAMOST J051118.11+393941.7,True,-22.34095,spec-56587-GAC079N41V1_sp02-040.fits
232.03,98.561081,19.486196,LAMOST J063414.65+192910.3,True,-25.73686,spec-58423-TD062610N184524B01_sp13-143.fits
125.7,91.390838,23.482623,LAMOST J060533.80+232857.4,True,-10.20735,spec-58456-KII061029N225952V01_sp03-122.fits
187.0,94.394584,23.264218,LAMOST J061734.70+231551.1,True,25.13784,spec-57439-KP062257N223048V01_sp14-092.fits
192.79,80.916627,37.700088,LAMOST J052339.99+374200.3,True,26.82865,spec-55977-GAC_080N37_V1_sp09-025.fits
384.42,37.291635,57.605912,LAMOST J022909.99+573621.2,True,-19.42026,spec-59111-HD023050N553254V01_sp11-199.fits
258.46,93.824221,22.295359,LAMOST J061517.81+221743.2,True,15.91525,spec-58875-HD062534N222728V01_sp10-149.fits
172.44,106.686139,20.278032,LAMOST J070644.67+201640.9,True,28.77581,spec-58199-HD071246N212109V01_sp02-183.fits
29.38,41.353148,32.757285,LAMOST J024524.75+324526.2,True,14.74093,spec-57368-HD024051N312508V01_sp12-094.fits
215.01,96.381632,20.097357,LAMOST J062531.59+200550.4,True,28.11718,spec-55993-GAC_097N20_V1_sp03-197.fits
31.59,93.896501,26.069863,LAMOST J061535.16+260411.5,True,22.09655,spec-56333-GAC094N27V4_sp05-247.fits
36.51,89.132674,25.461197,LAMOST J055631.84+252740.3,True,28.6423,spec-58546-HD055905N273342V01_sp01-042.fits
120.36,74.646827,48.007656,LAMOST J045835.23+480027.5,True,24.53839,spec-56701-GAC071N47V1_sp13-008.fits
213.88,69.232163,53.876045,LAMOST J043655.71+535233.7,True,-16.17926,spec-57325-HD044807N553609V01_sp02-080.fits
127.33,103.026976,12.089575,LAMOST J065206.47+120522.4,True,26.5248,spec-57456-HD064928N120517V01_sp04-228.fits
265.38,93.009069,21.288215,LAMOST J061202.17+211717.5,True,23.4597,spec-57798-HIP29425K201_sp01-087.fits
39.26,68.657108,51.579912,LAMOST J043437.70+513447.6,True,24.57341,spec-57798-HD042432N505042V02_sp13-157.fits
34.46,102.162772,2.088906,LAMOST J064839.06+020520.0,True,25.26743,spec-59282-HD065450N031414V02_sp02-193.fits
207.54,94.64433,13.549283,LAMOST J061834.63+133257.4,True,4.29288,spec-56661-GAC092N13V1_sp06-027.fits
24.7,55.304968,24.892113,LAMOST J034113.19+245331.6,True,25.34515,spec-58135-KII034215N224711V01_sp11-022.fits
1.87,95.364226,17.66539,LAMOST J062127.41+173955.4,True,26.99268,spec-58544-KII061450N190923V01_sp07-084.fits
108.16,93.009069,21.288215,LAMOST J061202.17+211717.5,True,29.05867,spec-57457-KP061450N190923V01_sp16-127.fits
63.89,100.388616,11.774272,LAMOST J064133.26+114627.3,True,27.04415,spec-57456-HD064928N120517V01_sp10-010.fits
54.74,73.042428,48.796928,LAMOST J045210.18+484748.9,True,6.38172,spec-57380-HD044940N493517V01_sp08-174.fits
181.18,97.142159,23.958936,LAMOST J062834.11+235732.1,True,-12.22411,spec-58457-KII062257N223048V01_sp12-009.fits
114.77,140.69565,0.294211,LAMOST J092246.95+001739.1,True,-29.19655,spec-56979-HD092603S011405V01_sp16-152.fits
70.78,87.331908,29.546051,LAMOST J054919.65+293245.7,True,15.00551,spec-57406-HD054322N291200V01_sp09-149.fits
80.0,34.427497,55.849463,LAMOST J021742.59+555058.0,True,-5.45582,spec-57328-HD020325N544136V01_sp12-216.fits
23.72,112.59918,8.056599,LAMOST J073023.80+080323.7,True,24.86716,spec-55999-GAC_112N06_V2_sp09-124.fits
342.05,36.294646,57.071632,LAMOST J022510.71+570417.8,True,-19.29956,spec-59111-HD023050N553254V01_sp16-111.fits
157.84,347.718085,56.755289,LAMOST J231052.34+564519.0,True,13.00613,spec-56994-HD230130N570619V01_sp08-073.fits
172.6,50.835777,52.204801,LAMOST J032320.58+521217.2,True,-16.53092,spec-56945-HD031350N514705V01_sp13-228.fits
