source_id,ra,dec,ra_error,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmdec,pmra_error,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_g_n_obs,phot_g_mean_flux_over_error,phot_rp_n_obs,phot_rp_mean_flux_over_error,phot_bp_n_obs,phot_bp_mean_flux_over_error,phot_rp_mean_mag,ph_qual,tmass_oid,j_m,h_m,ks_m,j_ks_0,J-H,astrometric_sigma5d_max,astrometric_excess_noise,visibility_periods_used,ruwe,astrometric_gof_al,ipd_gof_harmonic_amplitude,ipd_frac_odd_win,ipd_frac_multi_peak,matched_transits_removed,astrometric_params_solved,astrometric_excess_noise_sig,phot_variable_flag,skiff_type,ra_skiff,dec_skiff,GroupSize_skiff,Sep_skiff,numeric_sp,std_sp,skiff_type_list,j_m-h_m,j_m-ks_m,j_m-phot_g_mean_mag,j_m-phot_bp_mean_mag,j_m-phot_rp_mean_mag,h_m-ks_m,h_m-phot_g_mean_mag,h_m-phot_bp_mean_mag,h_m-phot_rp_mean_mag,ks_m-phot_g_mean_mag,ks_m-phot_bp_mean_mag,ks_m-phot_rp_mean_mag,phot_g_mean_mag-phot_bp_mean_mag,phot_g_mean_mag-phot_rp_mean_mag,phot_bp_mean_mag-phot_rp_mean_mag,bp_rp,B2,B2_cut_split,B2_cut_probability,SNRG,RA_OBS,DEC_OBS,DESIG,HELIO,HELIO_RV,fits_name,GroupID,GroupSize,Separation,constain,Hgam_mu,Hgam_lambdaEff,SNR,mu-lambda_eff,Hgam_p-T,4471_S,4471_EW4,4471_sigma,4471_type,4471_BIC,4200_S,4200_EW4,4200_sigma,4200_type,4200_BIC,4542_S,4542_EW4,4542_sigma,4542_type,4542_BIC,4686_S,4686_EW4,4686_sigma,4686_type,4686_BIC,4387_S,4387_EW4,4387_sigma,4387_type,4387_BIC,4121_S,4121_EW4,4121_sigma,4121_type,4121_BIC,4144_S,4144_EW4,4144_sigma,4144_type,4144_BIC,4481_S,4481_EW4,4481_sigma,4481_type,4481_BIC,4226_S,4226_EW4,4226_sigma,4226_type,4226_BIC,4046_S,4046_EW4,4046_sigma,4046_type,4046_BIC,4383_S,4383_EW4,4383_sigma,4383_type,4383_BIC,4089_S,4089_EW4,4089_sigma,4089_type,4089_BIC,4552_S,4552_EW4,4552_sigma,4552_type,4552_BIC,4128_S,4128_EW4,4128_sigma,4128_type,4128_BIC,sp,sequence
182638643839507968,81.86857454698355,34.4224465599288,0.017188795,0.01297887,0.3587487512359827,0.019449042,18.445574,-0.8427393899657929,-2.476772079286133,0.021664185,0.015859438,10.756081,11.109942,237,1736.1152,23,529.9846,25,502.84015,10.20872,AAA,391662031,9.485,9.319,9.224,-0.1220202500000007,0.1659999999999986,0.030089974,0.11434926,16,1.1941743,4.1060605,0.05489937,0,0,0,31,17.61117200000001,NOT_AVAILABLE,OB-,05 27 28.46,+34 25 20.8,,0.0271807730944383,,,,0.1659999999999986,0.2609999999999992,-1.2710810000000006,-1.6249420000000008,-0.7237200000000001,0.0950000000000006,-1.4370809999999992,-1.7909419999999994,-0.8897199999999987,-1.5320809999999998,-1.885942,-0.9847199999999994,-0.3538610000000002,0.5473610000000004,0.9012220000000006,0.9012220000000006,,,0.87,184.62,81.868584,34.422447,LAMOST J052728.46+342520.8,True,-5.15001,spec-56266-GAC080N32V2_sp12-011.fits,,,0.0281164557337295,1.0,4341.663847706976,4341.66259765625,181.9267578125,0.0012500507255026,0.0261522930240971,8.75910757002855,0.9731398126569716,2.052657229012719,E,-147.28554537959556,0.8423786159922635,,,U,,0.3281165191626286,,,U,,0.1579505486211156,,,U,,0.8891836662566553,,,U,,0.8470396331823855,,,U,,0.7710659661528793,,,U,,0.7070866494486773,,,U,,-0.33073926846443397,,,U,,-0.5109734118400165,,,U,,-0.19464774977812996,,,U,,0.4767555466151477,,,U,,2.282982107772284,0.051309401402644755,1.3293616027101223,E,-89.39907849704237,-0.28158682753321074,,,U,,B0/B2,
205439491337825792,74.3053846607246,44.44437457702965,0.012727293,0.010482082,0.3511208872387011,0.015417738,22.773827,-0.3879992221971216,-1.1744205929368192,0.0185240149999999,0.016990796,10.801392,11.020509,391,3525.009,43,2973.284,42,1532.3751,10.415094,AAA,416018358,10.027,9.992,9.93,-0.1208480000000005,0.0349999999999983,0.028745456,0.0948947699999999,20,1.0286548,0.8213717299999992,0.011798474,0,0,1,31,13.583925999999993,NOT_AVAILABLE,OB,04 57 13.29,+44 26 39.8,2.0,0.0571934651921467,,,,0.0349999999999983,0.0969999999999995,-0.7743920000000006,-0.9935090000000012,-0.3880940000000006,0.0620000000000011,-0.809391999999999,-1.0285089999999997,-0.4230939999999989,-0.8713920000000002,-1.0905090000000008,-0.4850940000000001,-0.2191170000000006,0.386298,0.6054150000000007,0.6054150000000007,,,0.886,183.48,74.305427,44.444367,LAMOST J045713.30+442639.7,True,24.6546,spec-55967-GAC_073N44_V3_sp04-223.fits,,,0.1121849991433969,1.0,4341.796228821681,4341.55078125,181.89544677734372,0.2454475716813249,0.1062288216817251,8.149677775967067,1.005302536200904,2.0117477261406322,T,-137.17496305076685,0.7253833626531632,,,U,,1.0475834189683515,0.025834694108930023,1.3264412125459963,E,-96.29330457126112,1.869403846812329,,,U_bic,,0.9678001899026345,,,U,,0.8786841574806645,,,U,,1.486639273687756,0.319909444715884,1.2427223662838478,E,-73.66494061061925,0.8889983659927282,,,U,,0.13965287542644253,,,U,,-0.016665102479568004,,,U,,-0.27300092212971405,,,U,,0.8625596531308497,,,U,,3.129787377099313,0.0763489087360104,1.3293616027101223,E,-84.81179059421034,-0.40751043139727144,,,U,,B0/B2,0.16563968108137003
3336801671843855488,88.09788080558377,10.821299515156392,0.016958382,0.014143748,0.5248968602218318,0.01984456,26.450417,-0.2405312456042412,-2.777171332808945,0.022171099,0.015668822,11.565029,11.878779,252,2507.4802,26,905.10315,25,769.45526,11.067043,AAA,325775828,10.42,10.272,10.158,-0.0897572499999994,0.1479999999999997,0.031243347,0.115345284,16,1.0199804,0.4607772499999996,0.0152395979999999,0,1,0,31,20.03626,NOT_AVAILABLE,,,,,,,,,0.1479999999999997,0.2620000000000004,-1.1450289999999992,-1.4587789999999998,-0.647043,0.1140000000000007,-1.2930289999999989,-1.6067789999999995,-0.7950429999999997,-1.4070289999999996,-1.7207790000000005,-0.9090430000000004,-0.3137500000000006,0.4979859999999991,0.8117359999999998,0.8117359999999998,,,0.638,182.12,88.097888,10.821307,LAMOST J055223.49+104916.7,True,26.04181,spec-57439-HD054351N112420V01_sp06-171.fits,,,0.0370569329315655,1.0,4341.657097303759,4341.65625,179.95571899414062,0.0008473037587464,0.0329026962408534,0.04227551389437982,,,U,,1.1928055182411854,0.10416317040776644,1.2265638689328897,E,-92.58079350863905,-0.07565947207631124,,,U,,0.11757632128604405,,,U,,-0.19585048516713346,,,U,,0.046064776021065484,,,U,,-0.4985353091845205,,,U,,2.523546639792535,0.1737023146149383,1.3086268325448283,E,-92.20458806430311,-0.06293269134349273,,,U,,-0.3084034929200669,,,U,,-0.2558272030454594,,,U,,1.3696702508373153,65.88153464116803,173.04697635793218,T,-779.399713343779,2.288810746610303,0.13705645915120213,1.3293616027101223,E,-88.7693741471488,0.16045183045342304,,,U,,B9/A,
300118776907986560,32.59545694416915,29.45751845665649,0.028623488,0.027693104,0.3322797820733002,0.032611582,10.189012000000002,1.342466390639777,-5.402201232420782,0.034565333,0.031758174,11.6588335,11.611002,221,2717.7563,23,1295.128,25,1281.9525,11.738556,AAA,378507277,11.871,11.933,11.971,-0.0219583749999996,-0.0619999999999993,0.05231154,0.2591718,14,1.2187425,4.386534,0.1425665,0,0,0,31,110.99383,NOT_AVAILABLE,,,,,,,,,-0.0619999999999993,-0.0999999999999996,0.2121665000000003,0.2599980000000014,0.1324439999999995,-0.0380000000000002,0.2741664999999997,0.3219980000000007,0.1944439999999989,0.3121665000000001,0.3599980000000009,0.2324439999999992,0.0478315000000009,-0.0797225000000008,-0.1275540000000017,-0.1275540000000017,,,0.766,176.12,32.595407,29.457525,LAMOST J021022.89+292727.0,True,27.68007,spec-57400-HD021125N313135V01_sp01-038.fits,145.0,2.0,0.1583169524958178,1.0,4340.818441964562,4341.65771484375,179.3011474609375,-0.8392728791877744,0.8715580354373742,13.629330209343873,1.0619093587425963,2.353013708185723,T,-150.7814910937747,0.10857277677248243,,,U,,-0.015243813657499213,,,U,,-0.2761861557364929,,,U,,0.6746946692066057,,,U,,0.04998735261084597,,,U,,0.43444243481569345,,,U,,3.454355324463539,0.27120187117168504,1.5392467493853823,T,-92.20014737577507,0.9021314220124818,,,U,,-0.2246526440816418,,,U,,-0.3197572507912853,,,U,,1.7563442376803968,1.6558241505556353,14.81193075591098,T,-827.31056577603,1.2263457446372765,0.025237756707564975,1.468924616149586,E,-113.33481623241491,-0.23313064000423472,,,U,,B3/B5,0.26625784207147135
3449018721930025472,82.23762785366749,32.82930190665391,0.015058114,0.0112555465,0.2877909729353892,0.016545855,17.39354,0.3198413952989996,-1.2074027901770628,0.01944414,0.014087009,11.8661,12.2156,222,3843.8079,25,2899.5427,25,1113.9106,11.327494,AAA,387461866,10.6,10.413,10.292,-0.085525,0.1869999999999994,0.026972804,0.0907408899999999,17,1.0243075,0.5417763000000004,0.0576479729999999,0,0,0,31,10.962316500000014,NOT_AVAILABLE,,,,,,,,,0.1869999999999994,0.3079999999999998,-1.2660999999999998,-1.6156000000000006,-0.7274940000000001,0.1210000000000004,-1.4530999999999992,-1.8026,-0.9144939999999996,-1.5740999999999996,-1.9236000000000004,-1.035494,-0.3495000000000008,0.5386059999999997,0.8881060000000005,0.8881060000000005,,,0.684,183.06,82.237623,32.829305,LAMOST J052857.02+324945.4,True,-6.60427,spec-56994-HD053243N321131V01_sp03-224.fits,177.0,2.0,0.0184279335244577,1.0,4341.387454773998,4341.7119140625,179.21084594726562,-0.324459288502112,0.3025452260017118,0.26647887296299366,,,U,,0.62400777482662,,,U,,0.2650162488020781,,,U,,-0.21467520935813028,,,U,,-0.02848052290889665,,,U,,0.060612786937383006,,,U,,-0.41359771141531504,,,U,,5.333813746373268,,,U_bic,,1.8713029274091284,0.05852019300502057,1.234156883359617,E,-83.07593167697401,0.14340687800550617,,,U,,-0.151385632729141,,,U,,1.3370470440393343,2.0528344951641637,13.934865624595387,T,-781.5674761001267,2.135080532338114,0.1171299569801318,1.3293616027101223,E,-78.11972440158338,-0.15260410778281724,,,U,,B9/A,
205528925441985536,76.58452521055757,44.34168049175727,0.019549424,0.012431299,0.1870276915064731,0.021189528,8.826421,0.2501866716748657,-0.4506668615725903,0.024790902,0.019276774,11.332979,11.527474,448,2970.8289,49,3533.6519,47,2140.805,10.981154,AAA,415777436,10.593,10.52,10.516,-0.12724475,0.0730000000000004,0.035019934,0.14629902,19,0.97198874,-0.7621400000000005,0.021123352,0,1,0,31,32.85665500000002,NOT_AVAILABLE,OB,05 06 20.28,+44 20 30.1,,0.0820741174764479,,,,0.0730000000000004,0.0769999999999999,-0.7399789999999999,-0.9344739999999998,-0.3881540000000001,0.0039999999999995,-0.8129790000000003,-1.0074740000000002,-0.4611540000000005,-0.8169789999999999,-1.0114739999999998,-0.465154,-0.1944949999999998,0.3518249999999998,0.5463199999999997,0.5463199999999997,,,0.82,181.25,76.584519,44.34168,LAMOST J050620.28+442030.0,True,21.16788,spec-57052-HD051641N455952V01_sp02-081.fits,,,0.0160878011116919,1.0,4342.028151857401,4341.6220703125,179.07078552246094,0.4060815449010988,0.338151857401499,9.427413903603266,1.0300644185020313,2.082084531763242,E,-132.0647812194393,-0.012681685208369495,,,U,,-0.572060322210749,,,U,,-0.2692796880436137,,,U,,0.9964931077497472,,,U,,1.0085324761742647,,,U_bic,,1.234760846456182,,,U_bic,,1.3391688019518593,0.14259655202860283,1.6419206903033639,T,-94.72806142301629,1.0137754741063367,0.028605208353202533,1.2341569213417494,E,-108.22068525859899,-0.12630830406641722,,,U,,-0.09939677494990591,,,U,,0.38981343360487347,,,U,,1.1556973492468468,0.04745964018279546,1.3293616027101223,E,-85.13829053317518,-0.10048428485511775,,,U,,B0/B2,0.13907699705937013
3331622972078409728,93.89598690776114,11.4313504101418,0.017479965,0.015416809,0.4445444772134354,0.01868776,23.788002,-0.583649241807386,-1.034107947679941,0.02066696,0.016551297,10.378648,10.526078,160,646.08936,18,162.7344,18,373.32498,10.09354,AAA,327568574,9.828,9.772,9.749,-0.078412000000001,0.0559999999999991,0.030161612,0.10364701,17,0.95871896,-0.7649643400000006,0.0077074723999999,0,0,0,31,12.199491999999992,VARIABLE,OBe,06 15 35.04,+11 25 52.9,,0.0601517313308221,,,,0.0559999999999991,0.0789999999999988,-0.5506480000000007,-0.6980780000000006,-0.2655400000000014,0.0229999999999996,-0.6066479999999999,-0.7540779999999998,-0.3215400000000006,-0.6296479999999995,-0.7770779999999995,-0.3445400000000003,-0.1474299999999999,0.2851079999999992,0.4325379999999992,0.4325379999999992,,,0.762,183.03,93.895977,11.431346,LAMOST J061535.03+112552.8,True,4.71195,spec-56661-GAC092N13V2_sp07-231.fits,13.0,2.0,0.0383965171156437,1.0,4342.325584332397,4341.6171875,178.86294555664062,0.7083968323968293,0.6355843323972294,6.732974570344873,0.9549404160785863,2.593109766990578,T,-199.59783828963478,-0.24568865469892637,,,U,,-0.3339930368364077,,,U,,-0.2959427100174792,,,U,,0.6966631843745468,,,U,,0.48853738474038005,,,U,,1.1903403202593132,0.31490409295415356,1.347540212621277,E,-74.20155169078893,0.7346777831114012,,,U,,0.2931886781935359,,,U,,0.1165330594095136,,,U,,-0.3531806709737137,,,U,,0.14663529218300503,,,U,,1.2054451198189156,0.031955994274890306,1.3293616027101223,E,-98.3429509488246,0.05466396849346577,,,U,,B0/B2,0.14557508025777202
3384204229457640192,97.7892348325586,25.817946359600548,0.013523721,0.012460621,0.3692353829293955,0.015937349,23.16793,-0.4195325455618488,-0.9162651542651954,0.017830271,0.014486291,10.839736,11.209884,206,3141.4038,23,1945.1927,23,1310.6617,10.2897215,AAA,368799307,9.608,9.338,9.231,-0.0251839999999994,0.2700000000000013,0.02538757,0.0704651249999999,17,0.9140859,-1.7194047999999995,0.054123446,0,0,1,31,5.361455000000007,NOT_AVAILABLE,,,,,,,,,0.2700000000000013,0.3770000000000006,-1.2317359999999995,-1.601884,-0.6817215000000001,0.1069999999999993,-1.501736000000001,-1.8718840000000008,-0.9517215000000014,-1.6087360000000004,-1.9788840000000008,-1.0587215000000008,-0.3701480000000003,0.5500144999999996,0.9201625,0.9201625,,,0.838,180.41,97.788868,25.817709,LAMOST J063109.32+254903.7,True,10.67026,spec-57406-KP063626N271642V01_sp02-246.fits,120.0,4.0,1.4640211074698868,1.0,4341.706178999318,4341.892578125,177.7669677734375,-0.1863991256823283,0.0161789993180718,1.296649337558813,,,U_bic,,1.0326128788381788,,,U_bic,,-0.011664625159591817,,,U,,-0.2204381989092937,,,U,,0.6306303062091779,,,U,,0.19861839185183006,,,U,,0.12483612202435182,,,U,,1.4107411211628613,,,U_bic,,1.813547202943766,,,U_bic,,0.88331174407156,,,U,,0.7464890302592458,,,U,,0.5410658794408026,,,U,,1.9712780687776532,,,U_bic,,0.5332860341087534,,,U,,FGK,
468484385432597248,60.22664514023418,55.22779984992602,0.009446464,0.0074286116,0.2347778237785572,0.0137991069999999,17.013988,-0.1189957391660763,0.121761672189453,0.015002353,0.012925943,9.93305,10.515662,574,2014.0717,62,673.67285,62,705.96783,9.188073,AAA,441018482,8.257,8.045,7.903,-0.1535124999999999,0.2119999999999997,0.020989235,0.06841332,22,0.9642868,-1.1323258000000005,0.018330472,0,0,4,31,7.500199000000009,NOT_AVAILABLE,OB,04 00 54.39,+55 13 40.0,4.0,0.0895752353741992,,,,0.2119999999999997,0.3540000000000001,-1.67605,-2.258662000000001,-0.9310729999999996,0.1420000000000003,-1.88805,-2.470662000000001,-1.1430729999999991,-2.03005,-2.612662000000001,-1.2850729999999997,-0.582612000000001,0.7449770000000004,1.3275890000000017,1.3275890000000017,,,0.934,180.81,60.227895,55.227797,LAMOST J040054.69+551340.0,True,-24.06678,spec-57280-HD040922N544943V01_sp03-108.fits,138.0,2.0,2.5661505412699124,1.0,4341.173887093882,4341.7060546875,177.1173858642578,-0.5321675936183965,0.5161129061179963,8.32120548306256,0.7462024865098954,1.5012788446579437,E,-96.51460672924108,1.2314285236989906,0.04820333924199232,1.2265638689328897,E,-104.01620686923475,0.3781288669510949,,,U,,0.005377697844275549,,,U,,0.7001784788282209,,,U,,1.3303891569560156,0.29308493683987025,1.3997695823823553,E,-88.22960100094565,0.9828842922181764,,,U,,0.5619903724939881,,,U,,0.3930878716475837,,,U,,-0.10191959602315755,,,U,,-0.17391733174688423,,,U,,1.0016276581706107,0.2836882458046095,1.5282158793088574,T,-90.82003758878777,4.3510682282678435,0.2946455212244701,1.3293616027101223,E,-87.97333539401502,-0.3788596331623129,,,U,,B0/B2,
250537021609927808,59.94318996349189,50.13708835891241,0.018878054,0.0126036415,0.4950794308080094,0.023745725,20.849203,0.2736926585258499,-2.3922146808744604,0.02433,0.018881643,11.742946,12.085032,428,2923.4087,48,361.88913,49,665.4598,11.125037,AAA,429553784,10.43,10.244,10.107,-0.0859864999999997,0.1859999999999999,0.034436103,0.1725291,20,1.7505542,19.459852,0.009493172,0,53,1,31,51.84623300000001,NOT_AVAILABLE,,,,,,,,,0.1859999999999999,0.3230000000000004,-1.3129460000000002,-1.6550320000000005,-0.695037000000001,0.1370000000000004,-1.498946,-1.841032,-0.881037000000001,-1.6359460000000006,-1.978032000000001,-1.0180370000000014,-0.3420860000000001,0.6179089999999992,0.9599949999999992,0.9599949999999992,,,0.616,182.03,59.943186,50.137102,LAMOST J035946.36+500813.5,True,-16.09147,spec-57319-HD034854N505024V01_sp06-180.fits,,,0.0499522488350781,1.0,4341.179860535718,4341.6923828125,176.9544677734375,-0.512522276781965,0.5101394642815649,4.466018108104183,0.5700214531531753,2.59898580241027,T,-194.2065462865748,0.2259977696624451,,,U,,0.28459564126006903,,,U,,0.21598993072329345,,,U,,0.3414339251036342,,,U,,-0.0002483341339778762,,,U,,0.23468186377269895,,,U,,1.523794949122466,0.4282515168128495,4.60499213954641,T,-459.8601412303245,0.6521205671674083,,,U,,-0.34803708156923807,,,U,,0.014757144823661316,,,U,,0.9394222953535396,,,U,,0.9433192398731101,,,U,,-0.10639848834373326,,,U,,B3/B5,0.4282234318077133
3061746915329994624,111.21932435359662,-2.248565892044364,0.020684522,0.019410158,0.2851030271675506,0.025387434,11.230084000000002,-2.118817178042552,1.7547369944739604,0.02587107,0.025647996,11.917824,11.872626,309,3005.8855,34,2065.338,35,1016.9261,11.990315,AAA,285997759,12.103,12.134,12.166,-0.0009560000000004,-0.0310000000000005,0.038509645,0.21928552,17,0.8851786,-2.861335499999999,0.066172,0,0,0,31,66.4476,NOT_AVAILABLE,,,,,,,,,-0.0310000000000005,-0.0630000000000006,0.1851760000000002,0.2303739999999995,0.112684999999999,-0.032,0.2161760000000008,0.261374,0.1436849999999995,0.2481760000000009,0.293374,0.1756849999999996,0.0451979999999991,-0.0724910000000012,-0.1176890000000003,-0.1176890000000003,,,0.904,172.53,111.219336,-2.248566,LAMOST J072452.64-021454.8,True,21.79029,spec-57455-HD072742S030417V01_sp15-245.fits,,,0.0418965717111525,1.0,4342.70688874078,4341.36865234375,176.4540252685547,1.3382363970295046,1.0168887407799048,10.048730437000934,1.2001464920392064,3.3027015703104663,T,-282.56031443097083,1.51633356787497,0.011912796479523556,1.2265648896311343,E,-99.30440724765272,0.39714600584204607,,,U,,0.7425690624574777,,,U,,0.4307968249051974,,,U,,0.10960591961423265,,,U,,0.27812495828102624,,,U,,3.2804967991499594,0.7980552382124712,4.368881965030279,T,-381.60535380708546,1.2943328702976815,0.04884908695904899,1.6049983224683158,E,-124.89027180690923,-0.23335450337717673,,,U,,-0.2762227759983893,,,U,,0.7129876020998416,,,U,,2.0184862121650906,0.04893393979778426,2.97682772080802,E,-243.55302626433516,-0.36033018219982743,,,U,,B0/B2,0.17095024013878965
3364424290151613952,104.22837064874156,18.22083110174183,0.023668205,0.023225678,0.3318078532938363,0.02836394,11.698228999999998,-0.5011073515164135,-0.7447715592580729,0.028546065,0.024031727,11.578338,11.554326,251,3590.8225,26,1567.0127,27,1302.7108,11.605625,AAA,347502464,11.688,11.689,11.719,0.0041655000000009,-0.0009999999999994,0.04200693,0.20784402,16,1.0270836,0.6292735999999994,0.021613516,0,0,1,31,61.45031,NOT_AVAILABLE,,,,,,,,,-0.0009999999999994,-0.0309999999999988,0.1096620000000001,0.1336740000000009,0.0823750000000007,-0.0299999999999993,0.1106619999999996,0.1346740000000004,0.0833750000000001,0.1406619999999989,0.1646739999999997,0.1133749999999995,0.0240120000000008,-0.0272869999999993,-0.0512990000000002,-0.0512990000000002,,,0.61,176.84,104.228387,18.220843,LAMOST J065654.81+181315.0,True,-26.51033,spec-58425-KII065746N202759V01_sp01-221.fits,45.0,2.0,0.070434284533696,1.0,4342.359016175567,4341.2890625,176.21800231933594,1.0699536755664667,0.6690161755668669,8.052794327927874,0.5767933236496418,1.8127827120677251,E,-133.17077187172453,0.7509782722510498,,,U,,0.6534673094307182,,,U,,0.8226660684188581,,,U,,0.196488420060509,,,U,,0.021099134721528655,,,U,,-0.0716543195625652,,,U,,6.576371726049849,0.32608032659439534,1.3241322046643458,E,-98.80639578411169,1.029726666708055,0.02514607463470117,1.234156883359617,E,-95.92600644504041,-0.25160071851133975,,,U,,-0.44687765252392314,,,U,,1.2356336663460095,1.6603790199803912,16.266252148612132,T,-830.9905260268845,2.363035521313233,0.06576234307332385,1.3296667074708373,E,-106.88527609417028,-0.18507696827590392,,,U,,B5/B7,0.5653330460400136
459627063352742912,46.11510527057802,56.22714420465936,0.01281702,0.014699353,0.4009218642952732,0.017574353,22.812895,0.9717294378038548,-1.3616851673683226,0.017503593,0.019577853,11.587672,12.1703005,368,280.66986,42,80.74783,42,144.39023,10.835827,AAA,443243020,10.071,9.852,9.697,-0.0986679999999995,0.2189999999999994,0.031294845,0.12588526,20,1.1718781,4.4262314,0.015718704,0,0,0,31,26.870789,VARIABLE,Be,03 04 27.62,+56 13 37.8,2.0,0.0920121281346511,,,,0.2189999999999994,0.3740000000000005,-1.5166719999999998,-2.0993005,-0.7648270000000004,0.1550000000000011,-1.7356719999999992,-2.3183004999999994,-0.9838269999999998,-1.8906720000000004,-2.473300500000001,-1.138827000000001,-0.5826285000000002,0.7518449999999994,1.3344734999999996,1.3344734999999996,,,0.648,179.02,46.115094,56.227153,LAMOST J030427.62+561337.7,True,-15.4571,spec-59135-HD030004N551117V02_sp09-121.fits,,,0.0388754056579705,1.0,4340.964215137632,4341.79931640625,176.0794677734375,-0.8351012686180184,0.7257848623676182,5.933263747066588,0.6334349178132312,2.0462561058591,T,-156.26880460350122,1.4087047926267913,0.08221169964628401,1.2265638689329357,E,-92.54623235141248,-0.7606004603563724,,,U,,0.1471850433355274,,,U,,0.835774184457077,,,U,,0.6822333368065656,,,U,,1.067342785179766,0.2302289713632754,1.3947153572526283,E,-83.81873330990561,0.7564788674345722,,,U,,0.8646769646566563,,,U,,-0.022442796381423106,,,U,,0.07794621465369365,,,U,,0.6382112666896331,,,U,,1.5874804368098725,-0.012041369787558702,1.3293616027101223,E,-80.46929181491346,-0.48077820852703124,,,U,,B0/B2,0.0904815846936087
3437905403852302336,91.34015680037706,30.847476652562506,0.022097694,0.018006796,0.1444721267787434,0.025605125,5.642312499999999,-0.0169241151664922,-0.7346080102019124,0.029137146,0.019280206,11.42152,11.560827,244,2207.1467,28,1999.31,29,1440.6956,11.151776,AAA,382247526,10.881,10.85,10.872,-0.1283799999999995,0.0310000000000005,0.040692206,0.17046286,16,1.0997082,2.1579564,0.08328537,0,0,0,31,39.44547700000001,NOT_AVAILABLE,OB-,06 05 21.64,+30 50 50.9,,0.0344131137536653,,,,0.0310000000000005,0.0090000000000003,-0.540519999999999,-0.6798269999999995,-0.2707759999999997,-0.0220000000000002,-0.5715199999999996,-0.7108270000000001,-0.3017760000000002,-0.5495199999999993,-0.6888269999999999,-0.279776,-0.1393070000000005,0.2697439999999993,0.4090509999999998,0.4090509999999998,,,0.768,179.5,91.340163,30.847469,LAMOST J060521.63+305050.8,True,27.46392,spec-58908-HD055458N314205V01_sp06-119.fits,,,0.0335576650707258,1.0,4342.091989811049,4341.5693359375,175.8710174560547,0.5226538735487338,0.401989811049134,7.258647922407929,0.8582480445430916,2.355377650538223,E,-146.23210542141828,0.7147390124454477,,,U,,0.982371792101595,,,U,,1.165890477472589,0.08573429634412547,1.4353730974145138,E,-91.10069096957655,0.6622076088117934,,,U,,0.679473726612064,,,U,,0.6005480083738168,,,U,,0.6992353270974286,,,U,,1.0118228098557172,0.018430655283561713,1.234156883359617,E,-94.13315595065565,-0.28762524376921283,,,U,,-0.1678991495935463,,,U,,0.43731862269109417,,,U,,1.1692385421122506,0.022420554256180735,1.5952992333750264,E,-115.7981434814144,-0.259379068105224,,,U,,B0/B2,
3450254332479424128,89.57662703180459,31.84731481722077,0.025620315,0.02065202,0.2110056535244872,0.029159032,7.236373399999998,0.1300451205475834,-0.8068089723382439,0.029392708,0.019948386,11.077378,11.293205,330,1424.7402,38,411.55573,39,676.2611,10.694516,AAA,384884888,10.259,10.129,9.992,-0.0043445000000001,0.1300000000000007,0.04129392,0.17840782,16,1.2691008,6.44762,0.04032492,0,0,0,31,46.162903,NOT_AVAILABLE,OB,05 58 18.39,+31 50 50.3,2.0,0.0339159897845543,,,,0.1300000000000007,0.2669999999999994,-0.8183779999999992,-1.034205,-0.4355159999999998,0.1369999999999986,-0.948378,-1.1642050000000008,-0.5655160000000006,-1.0853779999999986,-1.3012049999999995,-0.7025159999999993,-0.2158270000000008,0.3828619999999993,0.5986890000000002,0.5986890000000002,,,0.656,180.85,89.576652,31.847343,LAMOST J055818.39+315050.4,True,7.80785,spec-55932-GAC_090N33_V2_sp05-100.fits,,,0.1269789032294088,1.0,4341.873537297873,4341.59130859375,175.7463836669922,0.2822287041226445,0.1835372978730447,5.0405229919871095,0.9804123097066922,2.2059341248255313,T,-162.4021610181812,1.0783422754976189,0.18877463943137135,21.906218714513905,E,-1028.4212090165638,0.2189275495579596,,,U,,-0.8883000940072596,,,U,,0.9492175179072476,,,U,,0.6709967561462418,,,U,,1.3482037364467612,,,U_bic,,1.3186143816880176,0.17012193573604198,1.5733054884841138,T,-81.20205090971062,0.22999766249001494,,,U,,-0.4239180990865283,,,U,,-0.28033095018761933,,,U,,0.3574637849648227,,,U,,0.23305555508578402,,,U,,-0.3416555246373543,,,U,,B0/B2,0.17549362899471663
