ra,dec,B2_cut_probability
104.30079242624544,10.020559214416256,0.254
289.9080097639371,10.031234845159322,0.098
307.5407364619845,10.034266903738605,0.072
285.6301318158167,10.03676543217183,0.822
264.228927081093,10.039785944326791,0.06
111.97147082475009,10.038639374793709,0.45
289.7709502367878,10.045697672043389,0.358
287.3460288681072,10.047325428658064,0.414
95.30551117874091,10.050431233177743,0.316
312.3479761706697,10.05576964386086,0.778
100.06104271082916,10.062608389520763,0.836
294.2015832970661,10.066651368299809,0.07
112.92226103843596,10.07361426009496,0.146
298.2277636614302,10.081754223079026,0.44
95.65254138996224,10.083778742094871,0.374
286.9873781784148,10.08763367724131,0.242
94.44373803030936,10.096778203220811,0.012
296.2534668513225,10.094431482720594,0.458
284.8220957967592,10.099319654407328,0.812
112.8043613849594,10.101391011247394,0.046
86.52593763505187,10.101978486640572,0.038
111.52551559784244,10.10517757709457,0.15
302.0720739369048,10.10957930880125,0.044
286.38040565338474,10.113532756585176,0.23
96.83433185442436,10.121515978362426,0.084
113.79895760791584,10.118682971242691,0.142
96.4508002110118,10.12435094613359,0.176
285.39620051823374,10.126163987595325,0.462
284.4766105594259,10.134410653527327,0.138
108.00409643879412,10.139817814974348,0.088
282.7308379295876,10.142412019950743,0.194
93.3199225651701,10.146170482289453,0.138
92.716782892794,10.148457603609163,0.028
93.9034945643062,10.149695631642125,0.116
279.87700929627266,10.14710531414778,0.13
103.71179608063004,10.150880061221578,0.06
280.63430768448467,10.157455318516185,0.076
93.23926645696768,10.157194921150817,0.408
296.68023534481864,10.15820435883327,0.07
105.68008389787047,10.16380254052195,0.238
102.79170755471016,10.169982330265944,0.1
71.87975527111777,10.169360253241395,0.21
90.91353559044896,10.16847057747124,0.132
92.47065194712788,10.171389997635451,0.042
97.47510159027132,10.170723891990871,0.404
287.571106331161,10.174340634367653,0.466
297.33466195658707,10.17877690902183,0.09
104.38421785132864,10.178449484012097,0.396
95.2000860204184,10.177324680504704,0.082
92.13215474562432,10.17710832353894,0.15
283.3079865451044,10.179230292862188,0.244
97.9817456780621,10.180039860436892,0.788
93.10561788048396,10.188819723020176,0.14
295.34985708473846,10.195062551647734,0.126
286.59886576221186,10.200455249924074,0.614
91.74385319257026,10.207381127786554,0.206
296.1988808524181,10.20428724509578,0.102
44.8232924424734,10.21028458040977,0.236
93.5933630431755,10.215485484856186,0.076
357.2869188940676,10.213429831968972,0.276
91.71468551474877,10.212632968092512,0.144
88.58559280249243,10.214734753404011,0.098
97.2726088673504,10.218849202860424,0.168
298.4651059844137,10.21987818320842,0.42
314.5856188215443,56.2609138222565,0.248
110.91681219239857,10.223900553997384,0.234
289.45723042561207,10.222745591978274,0.206
290.54398346881385,10.234489083930448,0.108
122.80306375749494,10.237389611318244,0.068
292.9251759593294,10.24751711781069,0.096
97.47586894542626,10.250491832298664,0.322
118.91712489782556,10.250156693944051,0.048
85.45211716960348,10.258380010555342,0.136
93.23676213602474,10.27383246793788,0.396
285.5954992925776,10.27254675973414,0.836
278.5633828909004,10.283272188089535,0.038
111.6381483571937,10.28343319908994,0.068
94.6884625947779,10.286403769548158,0.068
51.26372071981803,60.25293112718869,0.198
286.7487951049649,10.291382656605782,0.296
226.8050141281035,10.296015831465374,0.072
283.3457667145377,10.302212729161443,0.324
93.11277673156115,10.303790972174877,0.282
94.02929157512956,10.30341768744283,0.354
92.5802826922372,10.302530563961874,0.542
104.19317101233136,10.317736658626956,0.132
138.80247182168986,-50.579325083069385,0.826
96.82391362106964,10.321939102574651,0.094
290.4813588303185,10.323849803500853,0.288
105.9227006265094,10.322396660570307,0.254
91.64266736824996,10.333241442372834,0.244
292.9197478177147,10.331863793475453,0.086
92.38772350446148,10.343101162305135,0.192
101.1983994751408,10.341492776445287,0.328
295.2099139910697,10.348824133413885,0.338
294.0092487764412,10.347700405825284,0.452
289.4219224171679,10.352031944766914,0.196
282.9766160421374,10.35198902156602,0.09
293.0080259093258,10.349963895022736,0.204
104.14811308388263,10.354195802561671,0.218
92.55114232928268,10.352694515066869,0.084
61.650593199282,10.35771821581679,0.332
276.48765566294554,10.357953080756412,0.192
91.84953082541938,10.356932819865996,0.158
277.7669983168637,10.363736791801191,0.152
95.92171990640608,10.362652297876478,0.148
102.85504946685188,10.370056856543393,0.31
280.3917311286736,10.368452815458513,0.184
105.0560037736582,10.369820861892311,0.262
94.74952882138538,10.36970314995983,0.11
103.65716587791812,10.37361283460148,0.08
91.52468886251673,10.3741796755817,0.392
294.2185245007165,10.377528379661138,0.064
94.30139741178829,10.382883235809013,0.042
290.4160759333353,10.382678163993155,0.24
283.8425809683524,10.389852030392287,0.218
94.0547882531028,10.391793156431904,0.036
92.74764727026437,10.39612140638809,0.448
281.72774017745263,10.394990206298502,0.176
91.03176706871528,10.39702883605948,0.216
96.07783168905718,10.39741353020838,0.344
296.15842459273426,10.39717026638658,0.082
105.18384607797825,10.401387796376971,0.654
281.01138089423085,10.404694798824636,0.084
271.55601774729195,10.402923535810835,0.738
353.767495841394,55.78911958862803,0.482
286.2989342107677,10.41683014803051,0.136
80.31403915446512,10.41983630581219,0.09
88.17595645386923,10.424834149989035,0.08
103.45652337619843,10.420637183146717,0.058
296.8845007723228,10.430917380959642,0.142
91.43069516126003,10.42909839382299,0.39
105.81143593941394,10.442036594274503,0.29
353.84165366769633,55.78911871836011,0.382
301.53160786744075,10.438884189742954,0.042
118.9484478950052,10.443410823186666,0.062
274.11574779886536,10.443008992261772,0.034
89.05089323504893,10.444017679222386,0.078
285.812243281692,10.448501383217131,0.184
102.87780577695486,10.450935226287587,0.156
292.7318716320124,10.45221652635314,0.176
288.66986542494254,10.45538258078831,0.45
105.50250997970772,10.46034519403498,0.214
92.89648459630833,10.460185841779372,0.26
280.940182342661,10.465166502739784,0.252
293.7302610841675,10.476819692303623,0.088
91.97738366930862,10.481588499964367,0.168
283.8274979485259,10.480503936076929,0.152
296.6568893263206,10.486544567518898,0.374
282.1631657814718,10.483332630636548,0.26
278.1864307564858,10.485044485006997,0.162
303.76128063498527,41.16071898854381,0.794
93.33259029772296,10.4923775479338,0.236
291.2279591907613,10.491928205626744,0.344
270.20881804757204,10.49062225712478,0.07
277.16720950001445,10.494420116143138,0.102
278.5912670620834,10.499252308679884,0.27
91.36631399946202,10.502144852778006,0.116
288.85347413739305,10.506107300820354,0.088
92.76484876464646,10.514188483570194,0.152
103.07946735265436,10.524676970689018,0.28
91.04000262546982,10.528582932555544,0.244
98.40467798786872,10.530663072892152,0.24
262.19906694383087,10.53398622367853,0.186
285.8886742331836,10.532623988668272,0.304
97.33524694574751,10.536498161825309,0.556
167.56681625495963,10.541275387047818,0.352
279.552091579718,10.554038670264564,0.062
95.2572094921245,10.55452991879982,0.124
277.25171277743283,10.55305341246847,0.112
96.28374985875512,10.557650315058398,0.222
97.29579237590724,10.555450713161363,0.844
288.63560888910547,10.555292830362427,0.17
86.12088626268566,10.560082006968583,0.05
292.77229251517366,10.562413291504123,0.136
280.6016855950612,10.566780205732744,0.228
94.24910358956538,10.570976197951564,0.042
73.4792131044355,10.571926581524316,0.158
105.35417045634584,10.568225055799292,0.076
274.8388870284033,10.572559782665266,0.082
307.500666433356,10.572109586996676,0.448
80.60263399358143,10.572835506727422,0.164
74.17714352746403,10.579420046319246,0.146
96.32023934041284,10.576086560749182,0.146
91.66357916698374,10.575875720911233,0.116
290.0989266974442,10.580475897398756,0.864
92.46745901240952,10.583648660557191,0.584
87.09317076676516,10.591873405792914,0.056
87.14075471893656,10.590197808383945,0.16
103.30895738705398,10.590492107488636,0.514
288.3918850816692,10.593004185988388,0.24
106.07196207931582,10.60169121994482,0.354
95.13010638500094,10.61290985672752,0.086
293.0963092916425,10.617268204885544,0.334
107.63285156796158,10.620563332073496,0.116
283.40271916263384,10.618379024845318,0.108
95.91431043875286,10.617986133246166,0.168
95.0789051968606,10.629850568533923,0.028
305.2203954058883,10.626030046950255,0.206
102.8262807840048,10.636191711626696,0.242
292.6442561234686,10.63408185930432,0.56
91.58069205339034,10.657655600004794,0.162
284.1238785760045,10.663618575491492,0.588
290.5987341122337,10.664016904914943,0.868
315.7832904805363,40.90400897232575,0.85
94.3257473486452,10.66918995389627,0.254
283.53770650949326,10.683902197497003,0.426
289.2034413069302,10.684925190795976,0.24
288.1139375197303,10.683098426760033,0.558
296.7245239994356,10.683671309067124,0.186
96.2995166811903,10.687983895514158,0.16
293.670170452147,10.686262270943695,0.072
283.13484130528514,10.692465233955389,0.19
93.18463138860696,10.692092969615311,0.24
110.95165520331408,10.701320590128429,0.074
116.37062576776148,10.699806019231294,0.116
293.38910588227185,10.69964405940285,0.23
276.7821895432685,10.70280188912343,0.076
289.21998854405297,10.706711466856856,0.448
132.662991428037,10.709466809078751,0.17
82.83401445882679,10.715236055190656,0.194
293.61185998702103,10.71271823506079,0.184
298.9771392510156,10.7179081266851,0.436
288.93492561543763,10.719339062695044,0.094
280.79147778234864,10.715360452424498,0.378
103.69165737575544,10.717543860842136,0.024
97.31376093665352,10.71945109916394,0.082
95.39199127763132,10.724703698748318,0.426
110.33747233044276,10.722915971836946,0.084
258.7017928930517,10.72628399643632,0.112
95.8630633129052,10.726028600179449,0.256
93.1531889901248,10.728537800208688,0.182
93.61090525380769,10.737195482100752,0.16
278.0128635469751,10.7344614264126,0.104
286.87020612300074,10.74707812646382,0.144
287.3439972091166,10.759706588243404,0.832
105.461722114735,10.76684075418475,0.13
293.3360508828296,10.770915156060486,0.042
95.71061017113011,10.77348139876049,0.224
282.99190655088654,10.780245729216045,0.198
94.44828059518262,10.789381951346655,0.06
104.26154218229075,10.7892237316994,0.594
285.5622670925969,10.789429751713188,0.188
89.4067935872758,10.798427189188272,0.166
284.9333345744342,10.798134371753385,0.132
280.4544538287764,10.803848481185671,0.166
293.7623756193966,10.804451249030718,0.076
96.33966203441156,10.808954212815385,0.222
91.8183208595452,10.808581780399091,0.676
285.94374138095543,10.80945766766412,0.132
95.85870971129069,10.81124349239056,0.382
91.6947621969775,10.811577821755543,0.132
95.48654575622012,10.81117797262934,0.284
158.80722737088752,-50.800577786579865,0.724
96.05240295137368,10.81209316847604,0.306
95.43364620757389,10.81616102621294,0.214
303.482288483593,10.820685011585756,0.476
277.6104145340687,10.82199495879852,0.182
94.9482706101494,10.822915747835518,0.27
272.46775223166964,10.821767495502012,0.138
88.09788080558377,10.821299515156392,0.638
94.98348294089912,10.82517849504815,0.258
113.55695526328137,10.824327284524545,0.024
92.27995114473424,10.828024004537978,0.026
91.68198838523205,10.842317060469028,0.172
57.9107317173598,10.843424127558098,0.11
285.34427884272134,10.84977673389812,0.72
96.39095123123656,10.848642067203668,0.716
105.9876265890074,10.851274364024617,0.392
92.12394679386428,10.857932437810934,0.15
96.33594954869078,10.864613099301112,0.444
95.78173916687231,10.867065457222155,0.114
107.9831021886655,10.865320692599962,0.126
291.77682983243585,10.872952523245168,0.1
285.698319167774,10.87825306355604,0.488
275.989823766798,10.883046865663417,0.024
349.6607707907301,10.88442368297788,0.386
92.46939181194048,10.884348389310006,0.064
87.70190593067562,10.893156831299583,0.11
30.42001671435336,60.45912827111358,0.898
258.99655945960257,10.892884763612328,0.064
76.94253907942336,10.895068156167364,0.028
295.55931962720456,10.900188910155313,0.134
293.75383355343166,10.898970118318118,0.38
230.73505517181115,10.9066216418452,0.222
275.1407119382039,-29.741666651785422,0.054
323.0492189552046,10.910840420993429,0.39
105.77199863065988,10.910653670272854,0.272
296.99750737128664,10.910613532756264,0.206
241.75392592880013,-51.69628383841078,0.412
94.33316468998648,10.91953306171691,0.084
297.58880796466394,10.92411953735157,0.08
95.93283647342447,10.92359202044845,0.226
311.5019485109702,10.928051964616586,0.12
107.91589832693576,10.930454765265,0.196
96.8660437740051,10.936007275385556,0.308
97.35596336887949,10.938754188564436,0.428
84.4351527130916,10.94350019162582,0.144
293.8781196443303,10.94315819943572,0.512
106.71271527361156,10.943824683033084,0.058
105.13229166358916,10.949370764759214,0.086
280.1745084594093,10.96518636689013,0.074
95.48920388665444,10.97123835459426,0.342
91.38724757083912,10.97046235899285,0.054
91.77575067589552,10.976575373552036,0.134
314.23274843318194,10.976200045879786,0.56
278.61436040928675,10.979384630349974,0.542
277.2276012826756,10.980144724936132,0.422
307.15494734333123,10.987022900178692,0.066
93.963483621764,10.984487871455118,0.15
275.4806862724007,10.999848795093216,0.582
288.9473517416121,10.99970511668988,0.384
95.4618288925084,11.004295394845396,0.2
98.48714300291452,12.068951928346644,0.27
94.92500029070747,11.007795159308763,0.498
108.75673434179951,11.01293142912959,0.596
281.08394051565546,11.012903476995223,0.248
94.78277873913405,11.017815410102116,0.82
97.29589552860452,11.025462462828214,0.74
102.9453004478665,11.037899741955812,0.358
303.7934208760611,11.035969470457896,0.18
284.9990514600177,11.038654430400332,0.264
288.17681673827366,11.043529658880413,0.14
292.3572315519795,11.04144807529276,0.068
285.9422044311328,11.04441949519446,0.686
93.13805269662562,11.052744164323864,0.364
96.47752645077834,11.054093495873182,0.142
292.53738221879894,11.057754529917306,0.188
287.2370086677446,11.057214132476616,0.44
291.403194909461,11.06279775437368,0.392
101.63653447392248,11.063136132913636,0.246
105.70395475223066,11.06429858526752,0.336
282.46498182179914,11.069246410843045,0.166
96.21267642611814,11.06999170020582,0.28
287.40665220034725,11.06823809903565,0.202
291.9520767164506,11.071622285091582,0.172
65.80620571279385,11.076003160619328,0.146
81.52730231917037,11.081728681852686,0.136
104.71574375689394,11.080277971618854,0.146
90.67833082323796,11.092446447764864,0.098
77.59846096358707,11.093674703627654,0.22
282.6033793482164,11.102597080012393,0.464
91.87444873209294,11.105754470440614,0.026
286.03396007957974,11.10542245708829,0.628
87.55441134363895,11.107937384610404,0.278
92.8470653865016,11.115067276792736,0.134
101.60087521416868,11.117201043663194,0.376
93.23894337196069,11.121333627637243,0.25
281.5986283966421,11.117716537495816,0.278
97.08747932268984,11.117645667913486,0.306
155.27136172927484,11.129932830154054,0.208
260.66947717582104,11.134160331278988,0.482
96.40620251574242,11.139307060882198,0.122
292.2119877138168,11.140448146320413,0.564
97.92672196150356,11.140296356528244,0.832
294.75005099737774,11.13634049321642,0.062
117.17456673718664,11.14294759015704,0.066
94.64793140641156,11.140611648415154,0.07
103.96860149492149,11.144990162311515,0.864
95.77972354295208,11.144564065106254,0.616
104.31393621499257,11.147496030683229,0.42
90.63429151467231,11.154526286593931,0.384
100.57546684732432,11.154894191021477,0.774
284.0516761219258,11.166892171249591,0.676
282.4521337538223,11.167582889712588,0.076
83.72250806073797,11.167723892284732,0.156
292.8415215938656,11.17147233077536,0.67
85.01926059858697,11.17557953365215,0.578
110.96567191495028,11.174789627138727,0.046
310.792254261953,11.174530903987751,0.11
291.2012736527102,11.177162747820905,0.756
91.644432747039,11.177182608833933,0.7
281.8725771017694,11.18259805599372,0.052
123.20053603900246,11.18468161360352,0.262
93.37711202941388,11.19152625442748,0.198
286.4734290741412,11.20069322350209,0.35
277.56750082312163,11.19638550443897,0.082
282.84618700708705,11.201253205342583,0.204
276.79049954789,11.209274706995169,0.19
94.1267331721642,11.219506868422522,0.264
299.6620637690056,11.219435616460313,0.69
106.4509595721946,11.224072950585288,0.134
105.06054632568762,11.224017723670771,0.208
277.0530883874964,11.231788838731974,0.132
128.52668171750764,11.22996077779857,0.28
292.35307162908475,11.23342299420652,0.056
95.48807616622244,11.242387952080922,0.27
95.65042054193114,11.241755999473789,0.758
292.5113672509152,11.246063262124355,0.474
92.03715403110016,11.244855408616145,0.044
97.6248111093925,11.249037458339329,0.832
96.903361648706,11.254043492925987,0.362
95.75892009880454,11.257057980783962,0.272
96.9203262459586,11.259943846449186,0.208
97.24063435471447,11.258737853324824,0.126
296.85908035074675,11.26489879116714,0.144
95.24927215384324,11.2727134806462,0.078
284.1591310326862,11.276496775571974,0.326
276.61705875404533,11.277637380292669,0.106
285.8668162813913,11.28155109092454,0.34
279.0152106293089,11.280806084623627,0.3
94.94472000327906,11.282174348428253,0.122
259.60619347833136,-39.879945405705065,0.918
283.847438684424,11.294236497376064,0.096
303.0542067235074,11.290783611548566,0.276
108.55938410277976,11.29071150630524,0.292
94.58770772525132,11.302243696967746,0.714
94.58990605335283,11.30630583736255,0.344
293.10834716422545,11.304053276302646,0.186
295.1475447491128,11.31186150327802,0.168
302.9497592783135,11.31143133588203,0.146
95.7989496896138,11.315081679082814,0.392
285.3852556435259,11.31654813602712,0.368
96.1109950307158,11.316914558632837,0.17
95.39124931426666,11.319557776683435,0.226
91.8758890964964,11.323521924154509,0.038
272.99245837466066,11.324067323482538,0.218
96.16336765811585,11.32239713962869,0.156
315.8015728914027,11.337697687126653,0.186
104.3196467928168,11.34232327793766,0.106
94.29914299528409,11.347732790731882,0.376
280.46269467979425,11.356311234717973,0.152
96.45408385945096,11.360979212771348,0.09
94.84831997619877,11.371536761508665,0.354
278.5377678467301,11.376289881061858,0.15
279.89312120087624,11.38128359216491,0.1
279.142339513479,11.385163935793186,0.316
295.26948385787864,11.386998262923356,0.058
104.208683720592,11.39173496344702,0.368
94.91182396859864,11.390090535594007,0.406
46.43466184174107,60.31990285149679,0.236
293.9098652707773,11.39738012793992,0.274
293.85797495918365,11.3980677756973,0.192
93.16910056310978,11.40305592170067,0.066
284.94019152184467,11.402006071754384,0.518
94.2727551066956,11.401594138860906,0.384
90.60655226639088,11.407169298642334,0.164
277.74008805202044,11.411046009277864,0.132
95.3271555498761,11.4127509630568,0.15
295.0112781887679,11.416791947482036,0.1
274.0702175470744,11.42296718346272,0.04
287.4120903052842,11.42125545266928,0.212
275.94943940467294,11.424601227173486,0.246
92.52966786837727,11.424210935481382,0.156
88.83156311862028,11.423841255574882,0.46
261.16741088640924,11.435468599600968,0.23
107.26878823475244,11.435016659818396,0.744
305.5094157893436,11.434939075382326,0.052
268.8503290726206,11.440501862737008,0.32
93.12957983096774,11.438064595560952,0.41
294.30286766435,11.442548800207904,0.054
280.73395425014894,11.441463232070657,0.052
91.32833696592488,11.440689295281617,0.056
92.29656217124511,11.445432868078903,0.046
104.66525364828615,11.442960053648855,0.152
107.03261651572964,11.443695861980784,0.074
102.61441937249626,11.447712576234055,0.136
94.6944533197474,11.448273903661212,0.06
283.0633039625554,11.445564577513611,0.288
103.22043281610446,11.456098453159129,0.29
273.4524116513723,11.456980929372737,0.086
96.9075846938798,11.46458640862196,0.194
286.28814716570366,11.461070701628968,0.454
56.87741287025423,11.46186871452126,0.218
298.68421585351456,11.46603885733451,0.106
272.07894983486534,11.466638666588688,0.032
300.534722834682,11.467470493580482,0.104
96.07811587764236,11.477109301425092,0.124
92.23835692341537,11.482256098900455,0.052
91.84880278279896,11.482553915760596,0.328
291.71799893980216,11.484639521657614,0.364
287.82108598572944,11.493284454037331,0.222
86.6565073323559,11.491030599331571,0.398
102.78347176126422,11.490671479798364,0.032
93.26764378363848,11.492138672981849,0.696
295.4389342783875,11.49673000336601,0.19
294.1650826928087,11.494753190757486,0.034
281.4319872477305,11.497010226398602,0.094
292.92973038006664,11.497712836595484,0.334
306.9913784948427,11.504098113563844,0.278
283.8322933959582,11.50940504578673,0.296
283.7707476119466,11.508243688539965,0.28
280.4941828170609,11.516713141775003,0.244
102.21184519075268,11.519223621308525,0.106
102.3602315247018,11.52110514769208,0.186
92.96874091032362,11.525927768872911,0.156
97.82128415501816,11.541521333101912,0.076
285.32205644147865,11.544322930994456,0.264
96.26611911967908,11.54829048408355,0.184
95.9150231715302,11.54844652616299,0.688
301.41273865600164,11.562379874207457,0.14
87.71276520722003,11.565276980509646,0.898
113.68544392707965,11.57306011285985,0.27
309.14957368074454,11.57355316176604,0.446
88.75623070834573,11.574595831330672,0.136
306.0992992728245,11.580706841107617,0.306
102.60342245530217,11.58471904166368,0.108
275.4650646783857,11.584165014646905,0.158
282.0262991640803,11.591404825334124,0.24
286.7584519021025,11.589224747605533,0.254
299.48198670172206,11.589883924692716,0.224
97.11818738219397,11.592568965712296,0.13
103.05492364332387,11.59236665558436,0.766
297.6466392555775,11.606430246563736,0.264
284.94799583259163,11.610184697341104,0.46
95.59784731837436,11.618249635688317,0.348
104.87789915683284,11.61742474482309,0.114
283.45567232316915,11.61894444411735,0.11
280.8607837779977,11.622104677657576,0.128
96.99565817299953,11.625319883138964,0.194
98.75662613506236,11.627244565394456,0.642
96.65634803082838,11.632371517107703,0.082
94.8262014699814,11.633028014840422,0.156
291.4562659657996,11.633373609387172,0.126
110.65626247349384,11.63995853449422,0.302
89.538667951586,11.640626941911876,0.278
286.3630112627798,11.64230793918945,0.118
93.73233223096166,11.652429896352094,0.414
90.52615056776438,11.655014155891635,0.048
96.76771633314566,11.65546675151296,0.426
271.1655248353856,11.65616352080564,0.068
97.26069227699256,11.658688396780969,0.318
286.8652470293757,11.66158863080615,0.154
85.53651575875381,11.662262556488242,0.364
106.81326152124284,11.664024770108025,0.15
93.21251626005424,11.66874477923882,0.106
294.8570177827109,11.67502103868394,0.128
45.772974286783366,11.676270766030065,0.052
114.19769355371628,11.67613250342853,0.446
285.31664314749685,11.673715029533884,0.124
98.1225386008626,11.685334779864988,0.122
288.9386446147511,11.686716816652726,0.208
264.4563500034565,11.6879300960816,0.112
98.13076922599733,11.687745913826715,0.452
293.7954031433752,11.68904759956054,0.04
278.4938722988099,11.694665092479603,0.042
87.22787825520918,29.823135463473857,0.526
284.17498323297247,11.702836868308967,0.116
107.54213264146904,11.709406670858566,0.194
297.5217742251853,11.708606663812375,0.096
295.02007912556104,11.711174852035272,0.334
95.93716622007888,11.71255298810002,0.488
97.4541473265196,11.712193675321702,0.192
284.55045559013627,11.713983859787083,0.588
304.1008343904672,11.713366412474713,0.082
286.54836863525264,11.716996043043268,0.288
92.2773254071999,11.721072675663818,0.484
297.0171690878013,11.719305044633725,0.07
295.1792166360806,11.730459509963469,0.088
91.51174170447251,11.73596673962495,0.14
281.3683911841955,11.736548688198946,0.23
315.61963987946507,11.734487259578373,0.562
104.1407781789796,11.738107181967324,0.798
92.8344748749487,11.741328363983182,0.15
95.66633818403834,11.747402000008108,0.096
283.2867409558879,11.745501717410994,0.258
93.0412705322453,11.749229457727369,0.102
96.72176350898768,11.751054296327222,0.384
106.05128624951816,11.754039211599505,0.166
279.8901048481624,11.756676946797484,0.32
95.19207598496274,11.760807243513115,0.096
105.64145849018549,11.757896885283676,0.082
96.12253803810393,11.758738547036524,0.1
97.8152899458455,11.758560638087248,0.494
98.6073449312518,11.761806353308046,0.158
97.12842551936396,11.771024240835493,0.136
105.35756354925384,11.773261082297084,0.172
100.38857153410204,11.774332127304472,0.666
279.9925329784313,11.774882378627092,0.076
295.16748578299496,11.783418799769818,0.176
277.6087150700738,11.80021580192872,0.192
287.6726353877219,11.802186035131792,0.742
285.07308272809803,11.80542492818366,0.262
292.32247478794454,11.802289074902635,0.176
91.72413474644804,11.809777338900812,0.234
295.0750704427916,11.812908370521669,0.044
285.8331662528019,11.816856558812187,0.094
286.4991193331132,11.81514471351126,0.156
102.4487914291556,11.822982579035772,0.242
85.74848062893923,11.82432058615302,0.144
283.34403643835725,11.82255279449977,0.22
92.86316722592694,11.835522286092916,0.384
95.49755323427188,11.844448159547236,0.118
278.95866524020414,11.843292199181374,0.092
81.54016043423161,11.85366283977325,0.66
95.6481406647893,11.85690671931656,0.4
274.60184551250273,11.854737627635211,0.254
294.1125371682371,11.854655592029674,0.064
286.6822054540458,11.86372000957758,0.184
286.7931132417021,11.867065363690832,0.334
287.3050706627621,11.867666976320288,0.102
295.94337504476624,11.873780813094282,0.084
277.9088802005925,11.874448151577257,0.594
274.8959520872259,11.870433367417428,0.048
284.8797903101343,11.87718979145854,0.208
92.84309342157218,11.87808150436791,0.43
88.66572927795814,11.883539141987,0.112
96.97868390931032,11.888488766933223,0.344
273.35466018615705,11.8842581088803,0.092
91.0919510404019,11.895770167166637,0.168
92.8435107225048,11.894435123934011,0.628
290.90089404202826,11.90290875704896,0.534
96.07641899786626,11.907872908234191,0.192
293.6575592492506,11.90935530426544,0.116
95.71140651024476,11.918378865083357,0.712
92.85003499009198,11.915917472034634,0.518
286.3436941776793,11.93069009374144,0.25
261.09162413297884,11.927685537468507,0.214
91.9394090990075,11.935867941853132,0.586
95.83369525412036,11.939514032423508,0.742
292.64748342930926,11.939884513162305,0.414
81.24708361087256,11.938078498276466,0.086
102.19028573697294,11.944623239244656,0.444
109.31695252481056,-5.937855976655685,0.444
105.90817557817448,11.9588084822514,0.434
309.7005370502084,11.96679999076473,0.088
282.5500724943238,11.973294554197974,0.362
283.70265183340604,11.9707592351852,0.122
105.1316168104996,11.988744585264442,0.156
282.92963737465755,11.990558063621348,0.182
284.19900769314944,11.993479376763124,0.542
97.00438901792316,11.99749680683786,0.562
116.72653985714348,11.995217936641348,0.182
287.9133549005392,11.9986091161986,0.158
287.6317952817474,11.99853167493491,0.692
97.43915995929224,12.003420918823377,0.386
288.0071752579848,12.005667358980672,0.506
201.08950766669915,-62.5815635316886,0.046
293.6266711962546,12.015376412261428,0.128
96.71135701990002,12.018485847152403,0.096
98.79998261346763,12.023777610096865,0.358
101.33918640093135,12.025862450475596,0.232
293.8686473502073,12.031222307687896,0.066
285.5476680392135,12.03213752987203,0.168
296.61758529849675,12.03028789823791,0.074
283.9805190295339,12.037266490985536,0.6
277.8946092576384,12.04208421889888,0.18
98.23524604742286,12.045806039731564,0.352
103.35948609021106,12.04685588255067,0.12
293.5789679543418,12.051540459270798,0.266
283.1034724651674,12.048651898282168,0.402
102.36911780255711,12.049428581786826,0.408
293.8747244443154,12.055496415633224,0.326
280.07821164418,12.054185856007305,0.154
86.99289653336207,12.065474695811895,0.066
96.65293617947782,12.070843028672565,0.164
290.2554192046451,12.075334418533936,0.246
294.4785782796352,12.074290762038022,0.19
114.2161960411796,12.078753444303208,0.07
278.8656675352153,12.077297311533531,0.192
102.51030165513473,12.080909929051652,0.286
224.29023936544613,-62.680840218300006,0.588
302.0024258720849,12.082289313927433,0.142
298.4385450207969,12.086795186363286,0.384
103.02697524142631,12.089579584456612,0.772
297.3250442846946,12.094113833770956,0.166
95.42410834856244,12.104760572549823,0.676
98.64520603839124,12.102453749275629,0.05
95.7059572200977,12.106376909802096,0.668
287.0610300764339,12.120995976872548,0.822
103.62130246161672,12.124523836917405,0.054
104.530813345567,12.125453455328728,0.18
284.822500219481,12.134651345134024,0.308
88.81019162728163,12.133350239955403,0.686
100.80783690675725,12.144788157586156,0.616
305.8466179311428,12.15006585600522,0.132
91.9427791277438,12.1609875930941,0.206
282.7694785159305,12.166316438763031,0.098
80.30765160355512,12.164426465801997,0.526
89.62470868279112,12.167157581568874,0.396
103.26175679925308,12.17808280669906,0.128
294.75971681407395,12.186040969190092,0.298
105.53961282285567,12.18733624861054,0.116
96.5310063151039,12.187205559093767,0.474
102.82553618248646,12.191200427994731,0.234
295.27299608531126,12.189573603787665,0.292
90.13707888007136,12.191112545931196,0.092
300.23025437734674,12.19274839267792,0.112
297.39265807797887,12.192894076518185,0.116
104.50900271132927,12.19704606361454,0.412
292.6870571086347,12.20235825656135,0.048
291.9863177163436,12.210690314329572,0.816
120.08970053759909,12.213712440491424,0.006
100.24278965000867,12.2214674543712,0.266
296.6310912008838,12.225033230708634,0.23
99.35068641355932,12.23080323895119,0.082
27.151259690352624,60.5282378408507,0.772
98.76802643788474,12.231951289792294,0.552
287.22943298588183,12.237024510030604,0.428
101.42833038098416,12.245991512599492,0.088
283.77677111152246,12.243242389226875,0.28
295.74708529803576,12.244218544974943,0.21
294.97291099647293,12.251978996625065,0.078
112.76723170656506,12.25437316256501,0.138
96.09618838685353,12.2532755908692,0.396
92.48840661145285,12.258767026497472,0.44
86.86712678233903,12.257830412824797,0.098
297.5700098681579,12.261471702592754,0.564
102.8010657286737,12.263651944948847,0.052
280.027717440725,12.263398358436367,0.12
